coordenada_x_utm,coordenada_y_utm
443492.153,4470057.720
443492.153,4470057.720
443492.153,4470057.720
443492.153,4470057.720
441188.790,4477533.116
441188.790,4477533.116
441188.790,4477533.116
441005.793,4468045.854
441005.793,4468045.854
441005.793,4468045.854
441005.793,4468045.854
441005.793,4468045.854
441005.793,4468045.854
441005.793,4468045.854
443076.782,4470541.871
443076.782,4470541.871
440210.368,4473778.295
440210.368,4473778.295
446613.419,4475023.557
443608.810,4470952.742
433810.560,4479087.082
437947.357,4473356.974
437947.357,4473356.974
438869.540,4479585.919
438869.540,4479585.919
439685.546,4480830.544
439685.546,4480830.544
439685.546,4480830.544
443716.254,4472748.232
448818.120,4472224.900
448818.120,4472224.900
448818.120,4472224.900
441499.489,4473164.492
441499.489,4473164.492
448362.248,4477287.509
448362.248,4477287.509
441854.330,4467713.602
441854.330,4467713.602
441854.330,4467713.602
441854.330,4467713.602
441147.706,4465085.404
441147.706,4465085.404
441147.706,4465085.404
445583.622,4471523.831
445583.622,4471523.831
441547.955,4478948.861
441547.955,4478948.861
446367.342,4476720.417
446367.342,4476720.417
440326.931,4474819.877
440326.931,4474819.877
435877.554,4469503.630
435877.554,4469503.630
444975.643,4472828.628
444975.643,4472828.628
443124.903,4475874.130
443124.903,4475874.130
444334.586,4477213.554
444334.586,4477213.554
443948.030,4476620.030
443948.030,4476620.030
443948.030,4476620.030
443948.030,4476620.030
443948.030,4476620.030
450449.760,4477809.703
439019.484,4478999.526
439470.434,4465038.430
441139.728,4466345.390
441139.728,4466345.390
441139.728,4466345.390
446406.525,4469706.550
446406.525,4469706.550
443963.234,4475488.600
443963.234,4475488.600
442510.774,4478714.699
442510.774,4478714.699
442510.774,4478714.699
439602.204,4481309.997
439602.204,4481309.997
432963.336,4479912.351
432963.336,4479912.351
437126.780,4473474.094
437503.492,4476241.783
437503.492,4476241.783
440944.972,4479061.301
440944.972,4479061.301
439915.998,4473938.370
439915.998,4473938.370
439915.998,4473938.370
442660.010,4472452.627
442660.010,4472452.627
446086.691,4474859.883
449945.311,4468431.131
449945.311,4468431.131
449945.311,4468431.131
442581.384,4481703.479
443376.960,4478899.464
443376.960,4478899.464
434137.315,4468564.130
434137.315,4468564.130
434137.315,4468564.130
442436.808,4471750.851
442436.808,4471750.851
442436.808,4471750.851
442436.808,4471750.851
442436.808,4471750.851
442663.066,4474772.850
442663.066,4474772.850
441114.899,4466252.001
441114.899,4466252.001
437546.325,4470850.797
437546.325,4470850.797
433899.958,4470206.337
433899.958,4470206.337
438854.329,4480845.867
438854.329,4480845.867
438854.329,4480845.867
439443.518,4475764.133
439443.518,4475764.133
439443.518,4475764.133
447136.710,4474388.148
447136.710,4474388.148
441452.814,4480972.473
441452.814,4480972.473
441452.814,4480972.473
439493.101,4474808.323
439493.101,4474808.323
433554.894,4478471.362
440617.869,4471402.891
444048.912,4476560.492
444048.912,4476560.492
439056.090,4481037.151
439056.090,4481037.151
439929.513,4481903.305
439929.513,4481903.305
436169.501,4470941.763
436169.501,4470941.763
443523.330,4481419.337
443523.330,4481419.337
445890.444,4472838.918
445890.444,4472838.918
445890.444,4472838.918
445890.444,4472838.918
445890.444,4472838.918
441112.772,4473140.497
441112.772,4473140.497
444578.377,4475627.163
444578.377,4475627.163
443836.688,4477638.483
443836.688,4477638.483
445096.732,4476076.249
445096.732,4476076.249
439246.227,4472123.346
439246.227,4472123.346
439246.227,4472123.346
447772.463,4474522.676
447772.463,4474522.676
444748.826,4476672.596
444748.826,4476672.596
444105.691,4482626.314
444105.691,4482626.314
444105.691,4482626.314
444105.691,4482626.314
444105.691,4482626.314
447701.728,4475372.725
447701.728,4475372.725
440691.635,4473749.348
440691.635,4473749.348
445159.737,4479383.781
443465.763,4471619.978
443465.763,4471619.978
443426.767,4474659.907
439339.988,4475249.991
439339.988,4475249.991
437507.889,4472854.165
442561.327,4471590.750
442561.327,4471590.750
442561.327,4471590.750
440301.428,4473951.308
439593.238,4466174.848
439593.238,4466174.848
448871.040,4477723.128
438954.117,4469488.877
438954.117,4469488.877
451042.155,4480179.246
451042.155,4480179.246
438611.294,4472891.474
438611.294,4472891.474
438611.294,4472891.474
438611.294,4472891.474
441355.436,4477665.053
441355.436,4477665.053
441355.436,4477665.053
441543.928,4473125.888
441543.928,4473125.888
440841.405,4468738.195
440841.405,4468738.195
446007.395,4471776.204
446007.395,4471776.204
441423.734,4478230.233
441423.734,4478230.233
441423.734,4478230.233
441423.734,4478230.233
441423.734,4478230.233
441423.734,4478230.233
441423.734,4478230.233
441423.734,4478230.233
445460.818,4471366.505
445460.818,4471366.505
439515.498,4482865.103
446384.443,4468936.940
441319.273,4474838.912
441319.273,4474838.912
441319.273,4474838.912
441319.273,4474838.912
442020.258,4481505.684
442020.258,4481505.684
442020.258,4481505.684
440246.179,4478648.238
440246.179,4478648.238
439942.039,4471730.330
439942.039,4471730.330
442874.990,4474378.613
442874.990,4474378.613
442874.990,4474378.613
447183.349,4479304.522
447183.349,4479304.522
447183.349,4479304.522
440537.118,4476869.887
440496.631,4481031.377
440496.631,4481031.377
434843.789,4471762.839
443512.514,4470036.021
441415.309,4475220.986
441415.309,4475220.986
441415.309,4475220.986
441469.068,4475205.813
441469.068,4475205.813
441582.179,4473095.914
441582.179,4473095.914
441356.107,4476303.365
441356.107,4476303.365
441356.107,4476303.365
441356.107,4476303.365
441356.107,4476303.365
441356.107,4476303.365
441094.916,4472354.787
441094.916,4472354.787
441094.916,4472354.787
447047.497,4474303.650
447047.497,4474303.650
447047.497,4474303.650
447047.497,4474303.650
447047.497,4474303.650
439484.899,4474846.871
439484.899,4474846.871
438451.172,4470926.813
438451.172,4470926.813
434763.113,4472020.861
434763.113,4472020.861
434763.113,4472020.861
436054.005,4470791.446
436054.005,4470791.446
438497.923,4474100.133
438497.923,4474100.133
438497.923,4474100.133
438497.923,4474100.133
438497.923,4474100.133
441372.436,4468242.228
440631.961,4470537.339
440631.961,4470537.339
440631.961,4470537.339
440350.583,4471774.424
440243.642,4473514.840
440243.642,4473514.840
440640.200,4474851.066
440640.200,4474851.066
440640.200,4474851.066
440640.200,4474851.066
440640.200,4474851.066
445146.614,4475546.897
445146.614,4475546.897
440703.727,4476264.490
440703.727,4476264.490
439126.927,4470786.413
439126.927,4470786.413
443380.315,4470267.797
443380.315,4470267.797
440581.482,4476662.530
440581.482,4476662.530
437315.370,4468588.661
437315.370,4468588.661
442867.254,4474852.725
442867.254,4474852.725
441816.676,4483303.840
444695.738,4471868.288
444695.738,4471868.288
444695.738,4471868.288
444695.738,4471868.288
447915.846,4470053.618
447915.846,4470053.618
447915.846,4470053.618
438885.272,4469493.247
438885.272,4469493.247
438885.272,4469493.247
438885.272,4469493.247
439628.938,4470542.677
439628.938,4470542.677
439628.938,4470542.677
440710.326,4472926.304
440710.326,4472926.304
440710.326,4472926.304
440616.377,4472447.952
440616.377,4472447.952
445064.596,4474032.617
445064.596,4474032.617
443859.674,4471752.400
443859.674,4471752.400
439872.547,4481346.215
444536.734,4475051.861
444536.734,4475051.861
441324.418,4473294.118
442902.000,4466237.238
444359.113,4468682.081
444359.113,4468682.081
444655.698,4473891.136
444655.698,4473891.136
439800.669,4473335.351
439800.669,4473335.351
450692.869,4481273.759
450692.869,4481273.759
443306.089,4471637.519
443306.089,4471637.519
443306.089,4471637.519
440103.689,4478997.103
440103.689,4478997.103
442101.242,4474793.075
442101.242,4474793.075
441178.127,4466569.635
441178.127,4466569.635
443421.399,4477772.907
443421.399,4477772.907
442236.216,4476907.300
442236.216,4476907.300
442410.488,4476754.651
442410.488,4476754.651
445514.503,4477166.494
445514.503,4477166.494
445514.503,4477166.494
445514.503,4477166.494
445514.503,4477166.494
441811.606,4475644.461
441811.606,4475644.461
441811.606,4475644.461
441811.606,4475644.461
441811.606,4475644.461
447885.312,4472957.751
447885.312,4472957.751
447885.312,4472957.751
439728.270,4470770.587
439728.270,4470770.587
440565.675,4474723.285
440565.675,4474723.285
437178.851,4474828.468
440856.691,4475269.041
440856.691,4475269.041
442313.855,4481627.269
442731.850,4473280.567
441751.844,4467229.322
441751.844,4467229.322
440662.009,4474576.584
440662.009,4474576.584
443235.441,4475471.945
443235.441,4475471.945
441074.049,4474187.919
441074.049,4474187.919
441074.049,4474187.919
440711.369,4475538.285
440711.369,4475538.285
440659.101,4469159.582
440659.101,4469159.582
442875.158,4475105.005
437772.362,4469626.730
437772.362,4469626.730
437772.362,4469626.730
438871.478,4472770.619
438871.478,4472770.619
447750.169,4470891.771
447956.705,4475291.112
447956.705,4475291.112
440705.703,4474603.110
440705.703,4474603.110
439523.448,4469507.377
441062.898,4478209.322
441062.898,4478209.322
445539.779,4471441.104
445539.779,4471441.104
445539.779,4471441.104
443212.774,4471519.357
443212.774,4471519.357
437930.732,4475217.885
437930.732,4475217.885
444287.362,4468529.347
444287.362,4468529.347
441248.514,4473441.770
441248.514,4473441.770
441248.514,4473441.770
441248.514,4473441.770
441248.514,4473441.770
444809.818,4468745.391
444809.818,4468745.391
444809.818,4468745.391
444809.818,4468745.391
445261.588,4476416.737
445261.588,4476416.737
445261.588,4476416.737
445261.588,4476416.737
445261.588,4476416.737
443989.263,4478128.158
443989.263,4478128.158
440261.164,4472437.625
440261.164,4472437.625
444041.494,4478601.943
444041.494,4478601.943
441540.238,4473127.566
441540.238,4473127.566
443149.844,4473489.694
443149.844,4473489.694
443149.844,4473489.694
443295.097,4470388.583
443295.097,4470388.583
443295.097,4470388.583
443295.097,4470388.583
440990.828,4469783.666
440990.828,4469783.666
440990.828,4469783.666
447010.663,4473000.642
447010.663,4473000.642
439517.334,4474660.355
440883.235,4469966.716
440883.235,4469966.716
440750.552,4471674.222
440750.552,4471674.222
440750.552,4471674.222
440750.552,4471674.222
442522.181,4476539.354
442522.181,4476539.354
442522.181,4476539.354
442522.181,4476539.354
446712.788,4476845.803
446712.788,4476845.803
440874.213,4470796.609
440874.213,4470796.609
440874.213,4470796.609
440874.213,4470796.609
440874.213,4470796.609
442044.932,4478584.831
442044.932,4478584.831
439978.168,4473903.015
439978.168,4473903.015
438628.257,4479569.310
438628.257,4479569.310
442601.963,4478598.867
442601.963,4478598.867
442601.963,4478598.867
442601.963,4478598.867
442601.963,4478598.867
443390.568,4472593.786
440613.768,4476672.159
440613.768,4476672.159
438417.978,4473720.419
438417.978,4473720.419
438417.978,4473720.419
438417.978,4473720.419
440961.599,4470211.540
440961.599,4470211.540
440961.599,4470211.540
440961.599,4470211.540
441067.850,4468518.275
441067.850,4468518.275
441067.850,4468518.275
441067.850,4468518.275
441067.850,4468518.275
441067.850,4468518.275
441067.850,4468518.275
436840.000,4469736.002
436840.000,4469736.002
448266.436,4472783.518
438569.651,4476659.883
443558.369,4478460.984
443558.369,4478460.984
441086.714,4472101.239
441086.714,4472101.239
438769.925,4472646.883
444013.272,4474159.075
444013.272,4474159.075
444013.272,4474159.075
444013.272,4474159.075
440952.738,4472761.043
440952.738,4472761.043
440995.600,4473556.166
440995.600,4473556.166
440558.256,4480054.037
440558.256,4480054.037
444788.269,4473719.793
444788.269,4473719.793
444788.269,4473719.793
444788.269,4473719.793
449557.551,4468403.114
449557.551,4468403.114
444835.690,4477971.503
444835.690,4477971.503
429141.497,4480788.216
429141.497,4480788.216
429141.497,4480788.216
429141.497,4480788.216
429141.497,4480788.216
438996.444,4472429.759
438996.444,4472429.759
443679.756,4475745.865
443679.756,4475745.865
439870.758,4474156.763
438845.945,4471512.426
438845.945,4471512.426
443184.206,4478193.394
443184.206,4478193.394
442745.122,4475959.411
442745.122,4475959.411
441376.910,4481170.659
441376.910,4481170.659
441376.910,4481170.659
441376.910,4481170.659
440737.093,4473390.956
440737.093,4473390.956
448563.864,4468611.105
448563.864,4468611.105
448563.864,4468611.105
441382.576,4475154.999
437909.591,4471132.474
437909.591,4471132.474
436195.598,4472661.050
436195.598,4472661.050
440047.491,4466607.531
440047.491,4466607.531
440047.491,4466607.531
440047.491,4466607.531
447787.152,4483086.715
447787.152,4483086.715
447787.152,4483086.715
443765.801,4471602.810
443765.801,4471602.810
443765.801,4471602.810
443765.801,4471602.810
434889.645,4472294.168
434889.645,4472294.168
441375.046,4477761.946
441471.902,4479653.024
441471.902,4479653.024
436634.768,4469637.176
436634.768,4469637.176
438563.914,4471586.958
438563.914,4471586.958
437060.890,4468807.575
437060.890,4468807.575
441862.066,4469969.297
441862.066,4469969.297
441298.023,4476047.245
441298.023,4476047.245
436842.908,4470816.144
436842.908,4470816.144
434791.000,4469537.500
434791.000,4469537.500
434791.000,4469537.500
434791.000,4469537.500
439400.312,4474812.792
439400.312,4474812.792
439591.144,4471891.662
439591.144,4471891.662
439591.144,4471891.662
437286.514,4469514.423
437286.514,4469514.423
443016.788,4475382.469
443016.788,4475382.469
444979.382,4469341.571
442530.607,4474780.437
442530.607,4474780.437
438549.147,4473250.947
438549.147,4473250.947
444406.810,4477515.631
444406.810,4477515.631
444406.810,4477515.631
444406.810,4477515.631
440759.238,4470417.965
440759.238,4470417.965
440759.238,4470417.965
440733.067,4474545.492
440622.561,4478920.422
440622.561,4478920.422
436841.006,4473222.203
436841.006,4473222.203
436841.006,4473222.203
436841.006,4473222.203
436841.006,4473222.203
445068.361,4477174.342
445068.361,4477174.342
445068.361,4477174.342
445068.361,4477174.342
445068.361,4477174.342
445068.361,4477174.342
442485.199,4469557.147
442138.896,4477064.326
442138.896,4477064.326
447840.352,4476834.489
447840.352,4476834.489
447840.352,4476834.489
447840.352,4476834.489
439254.317,4475302.976
439254.317,4475302.976
439254.317,4475302.976
443539.729,4479813.221
443539.729,4479813.221
442731.103,4477581.951
442731.103,4477581.951
439654.901,4469028.353
439654.901,4469028.353
435078.809,4472350.425
435078.809,4472350.425
447749.425,4477022.422
447749.425,4477022.422
441121.013,4478036.073
441121.013,4478036.073
440487.877,4474492.497
440487.877,4474492.497
450253.811,4468702.704
450253.811,4468702.704
441925.686,4474701.103
441925.686,4474701.103
441055.697,4474115.269
441055.697,4474115.269
441916.813,4469847.715
441916.813,4469847.715
441916.813,4469847.715
441916.813,4469847.715
435255.372,4471990.943
435255.372,4471990.943
435255.372,4471990.943
442524.269,4471569.649
442524.269,4471569.649
438700.433,4481365.676
438700.433,4481365.676
438700.433,4481365.676
438700.433,4481365.676
438700.433,4481365.676
438700.433,4481365.676
438700.433,4481365.676
438700.433,4481365.676
442024.518,4481596.016
442024.518,4481596.016
442024.518,4481596.016
437610.880,4480508.439
441499.788,4478869.639
441499.788,4478869.639
435505.005,4473361.672
435505.005,4473361.672
445482.143,4476771.335
445482.143,4476771.335
439126.927,4470790.141
439126.927,4470790.141
444001.864,4477299.299
444001.864,4477299.299
442637.231,4476432.432
442637.231,4476432.432
442637.231,4476432.432
442637.231,4476432.432
439616.949,4475119.973
439616.949,4475119.973
443952.019,4473042.006
443952.019,4473042.006
443952.019,4473042.006
443952.019,4473042.006
443952.019,4473042.006
451475.136,4479767.552
439570.422,4481254.355
439570.422,4481254.355
440433.850,4481730.619
440433.850,4481730.619
437681.693,4472286.264
437681.693,4472286.264
437681.693,4472286.264
438297.175,4473751.141
438297.175,4473751.141
443232.571,4476090.472
443232.571,4476090.472
441135.031,4475352.719
440581.704,4476769.211
439321.076,4482479.940
439321.076,4482479.940
442537.243,4471575.167
442537.243,4471575.167
445697.478,4472236.345
445697.478,4472236.345
445697.478,4472236.345
444521.784,4484260.954
444521.784,4484260.954
444521.784,4484260.954
437347.730,4471470.295
437347.730,4471470.295
439246.301,4481309.009
439246.301,4481309.009
439246.301,4481309.009
439246.301,4481309.009
439246.301,4481309.009
443077.219,4475670.265
443077.219,4475670.265
439034.620,4482231.638
439034.620,4482231.638
442412.277,4474872.260
442412.277,4474872.260
443832.608,4479939.529
443832.608,4479939.529
443937.964,4475794.014
443937.964,4475794.014
443937.629,4475790.397
443937.629,4475790.397
439051.191,4472362.532
439051.191,4472362.532
443800.323,4478342.971
437048.438,4468777.564
437048.438,4468777.564
440677.931,4474908.803
450842.701,4477804.186
450842.701,4477804.186
450713.709,4478102.434
450713.709,4478102.434
440646.565,4473756.795
440646.565,4473756.795
441878.190,4478959.076
441878.190,4478959.076
439441.840,4475422.658
439441.840,4475422.658
440806.585,4475169.380
440806.585,4475169.380
440806.585,4475169.380
440806.585,4475169.380
441867.919,4466945.940
441867.919,4466945.940
440403.652,4471150.760
440403.652,4471150.760
444968.038,4476027.784
444968.038,4476027.784
441063.670,4478180.902
441063.670,4478180.902
439140.506,4472287.347
439140.506,4472287.347
440846.625,4482395.675
440846.625,4482395.675
448455.190,4482745.836
443141.904,4471588.228
443141.904,4471588.228
440333.937,4481068.472
440333.937,4481068.472
439971.953,4483096.255
439971.953,4483096.255
442310.724,4474918.824
442310.724,4474918.824
443022.609,4476969.087
443022.609,4476969.087
443603.032,4473421.396
442070.560,4476689.223
442070.560,4476689.223
440686.540,4468493.222
440686.540,4468493.222
440686.540,4468493.222
440686.540,4468493.222
443054.703,4473460.064
442631.564,4471426.937
442631.564,4471426.937
442631.564,4471426.937
440488.945,4479335.204
439655.199,4469194.850
439655.199,4469194.850
443197.191,4483808.195
443197.191,4483808.195
448195.975,4475015.326
448195.975,4475015.326
443280.477,4475355.086
443280.477,4475355.086
443280.477,4475355.086
439401.465,4474923.074
440507.074,4484090.034
440507.074,4484090.034
442027.090,4472162.119
442027.090,4472162.119
442027.090,4472162.119
442027.090,4472162.119
442027.090,4472162.119
443814.937,4473135.823
443814.937,4473135.823
443814.937,4473135.823
443814.937,4473135.823
443814.937,4473135.823
443814.937,4473135.823
434600.345,4471668.891
434600.345,4471668.891
434600.345,4471668.891
434600.345,4471668.891
451628.137,4467264.105
451628.137,4467264.105
442385.808,4473205.091
442385.808,4473205.091
442385.808,4473205.091
442385.808,4473205.091
442676.823,4471462.243
442676.823,4471462.243
444971.990,4474101.886
444971.990,4474101.886
444590.269,4469986.422
444590.269,4469986.422
444590.269,4469986.422
449256.097,4472805.253
449256.097,4472805.253
446061.340,4470972.519
446061.340,4470972.519
440362.718,4472215.579
440362.718,4472215.579
440362.718,4472215.579
442424.058,4476701.116
442424.058,4476701.116
443126.916,4474940.037
443126.916,4474940.037
443126.916,4474940.037
441603.876,4476326.815
441603.876,4476326.815
446883.908,4470518.437
446883.908,4470518.437
446883.908,4470518.437
443679.160,4470383.815
443679.160,4470383.815
441259.251,4473404.135
441259.251,4473404.135
435112.511,4472304.196
435112.511,4472304.196
435112.511,4472304.196
439719.844,4477597.015
439719.844,4477597.015
443264.353,4470733.073
443264.353,4470733.073
443494.171,4484704.449
443494.171,4484704.449
448163.690,4474372.993
448163.690,4474372.993
448163.690,4474372.993
448163.690,4474372.993
448163.690,4474372.993
444162.098,4473720.911
444162.098,4473720.911
440285.993,4471199.374
440285.993,4471199.374
442845.706,4471716.741
442845.706,4471716.741
451653.488,4478268.259
451653.488,4478268.259
447539.755,4470496.479
442200.319,4480319.231
442200.319,4480319.231
442829.377,4480805.156
442829.377,4480805.156
449265.417,4472918.885
449265.417,4472918.885
449265.417,4472918.885
440630.395,4471058.974
440630.395,4471058.974
440630.395,4471058.974
440630.395,4471058.974
435765.897,4468093.794
435765.897,4468093.794
435765.897,4468093.794
444010.289,4477342.200
444010.289,4477342.200
441238.224,4475036.483
441238.224,4475036.483
441045.406,4477525.069
441045.406,4477525.069
441045.406,4477525.069
448540.377,4476287.409
448540.377,4476287.409
435616.773,4470528.596
435616.773,4470528.596
435616.773,4470528.596
435616.773,4470528.596
435616.773,4470528.596
446887.785,4470510.496
446887.785,4470510.496
440987.622,4478656.094
440987.622,4478656.094
442613.744,4471538.445
442613.744,4471538.445
442613.744,4471538.445
450371.917,4468759.153
450371.917,4468759.153
441149.794,4474128.280
441149.794,4474128.280
441149.794,4474128.280
445659.526,4472254.370
445659.526,4472254.370
445833.926,4476231.655
445833.926,4476231.655
448559.614,4468610.247
448559.614,4468610.247
448559.614,4468610.247
444071.691,4472239.309
444071.691,4472239.309
444071.691,4472239.309
444071.691,4472239.309
444071.691,4472239.309
442069.292,4477130.406
442069.292,4477130.406
440180.563,4466424.351
440180.563,4466424.351
443270.667,4475933.564
441972.995,4475362.141
441972.995,4475362.141
441972.995,4475362.141
444467.951,4468632.914
444467.951,4468632.914
442676.674,4475159.584
442676.674,4475159.584
442676.674,4475159.584
442676.674,4475159.584
445894.620,4469367.536
445894.620,4469367.536
437668.122,4469724.091
437668.122,4469724.091
437668.122,4469724.091
437668.122,4469724.091
443725.910,4473586.401
443725.910,4473586.401
443725.910,4473586.401
443725.910,4473586.401
441446.849,4475114.884
441446.849,4475114.884
439381.706,4475774.870
439381.706,4475774.870
443594.532,4475679.580
441072.734,4468347.397
441072.734,4468347.397
449447.125,4472746.535
449447.125,4472746.535
437659.473,4476223.546
437659.473,4476223.546
442929.812,4471717.580
442929.812,4471717.580
450601.941,4479775.194
450601.941,4479775.194
440294.121,4477063.879
440294.121,4477063.879
441429.103,4478232.283
441429.103,4478232.283
441806.349,4479924.859
439211.943,4475359.801
439211.943,4475359.801
441286.674,4469456.231
441286.674,4469456.231
439991.026,4475097.866
439991.026,4475097.866
441146.938,4474506.842
441146.938,4474506.842
441146.938,4474506.842
444428.582,4473553.882
444428.582,4473553.882
444428.582,4473553.882
439957.471,4470517.806
439957.471,4470517.806
440842.971,4468738.009
440842.971,4468738.009
440091.834,4476276.653
444747.260,4476238.533
444747.260,4476238.533
444747.260,4476238.533
444747.260,4476238.533
438606.705,4472839.431
438606.705,4472839.431
440336.770,4474929.934
440336.770,4474929.934
442983.671,4470464.683
442983.671,4470464.683
442318.776,4473205.725
442318.776,4473205.725
447044.365,4474280.126
447044.365,4474280.126
447044.365,4474280.126
447044.365,4474280.126
443074.071,4481718.065
443074.071,4481718.065
433415.555,4478425.995
439735.502,4475072.049
435504.781,4472610.087
435504.781,4472610.087
445206.388,4479404.206
445206.388,4479404.206
444057.823,4476327.467
444057.823,4476327.467
444057.823,4476327.467
438910.847,4469412.646
438910.847,4469412.646
438910.847,4469412.646
439337.304,4475606.453
439337.304,4475606.453
439337.304,4475606.453
445318.398,4482287.715
445318.398,4482287.715
445318.398,4482287.715
435692.752,4472282.499
445705.232,4471868.605
445705.232,4471868.605
439175.691,4475377.175
439175.691,4475377.175
441834.496,4480964.159
441834.496,4480964.159
441834.496,4480964.159
441834.496,4480964.159
441834.496,4480964.159
441834.496,4480964.159
441834.496,4480964.159
443789.064,4470291.359
443789.064,4470291.359
433851.966,4468203.511
433851.966,4468203.511
442986.553,4472861.286
442986.553,4472861.286
439618.589,4470249.753
439618.589,4470249.753
444732.422,4474661.660
444732.422,4474661.660
436970.096,4470962.249
436970.096,4470962.249
436970.096,4470962.249
436345.617,4469805.662
436345.617,4469805.662
434331.852,4469551.600
434331.852,4469551.600
442397.066,4467070.832
442397.066,4467070.832
443172.436,4472175.167
443172.436,4472175.167
443172.436,4472175.167
439884.701,4479444.065
439884.701,4479444.065
441634.298,4476316.488
441634.298,4476316.488
448493.701,4477812.276
448493.701,4477812.276
441140.101,4472730.430
441140.101,4472730.430
444123.251,4476926.181
444123.251,4476926.181
444123.251,4476926.181
444559.513,4476884.259
444559.513,4476884.259
442447.992,4474994.877
442447.992,4474994.877
435420.750,4470911.789
435420.750,4470911.789
440010.822,4478215.302
440010.822,4478215.302
441222.865,4473542.037
441222.865,4473542.037
441222.865,4473542.037
441222.865,4473542.037
441222.865,4473542.037
445706.127,4471871.178
445706.127,4471871.178
442202.087,4482220.007
442202.087,4482220.007
438961.215,4480841.063
444864.261,4475887.407
444864.261,4475887.407
443781.831,4473692.167
443781.831,4473692.167
443980.465,4478387.410
443980.465,4478387.410
449329.317,4472834.518
449329.317,4472834.518
449329.317,4472834.518
449329.317,4472834.518
444131.751,4476148.425
444131.751,4476148.425
438010.436,4476710.362
438010.436,4476710.362
437249.830,4469328.689
437249.830,4469328.689
438818.390,4475566.283
438818.390,4475566.283
437884.874,4473777.951
437884.874,4473777.951
437884.874,4473777.951
437884.874,4473777.951
437752.601,4472342.521
437752.601,4472342.521
437752.601,4472342.521
442784.491,4476917.010
442784.491,4476917.010
443034.422,4472334.804
443034.422,4472334.804
442914.827,4478859.597
442914.827,4478859.597
442914.827,4478859.597
442914.827,4478859.597
442287.572,4475049.177
442287.572,4475049.177
442922.952,4472706.346
442922.952,4472706.346
444511.010,4477794.511
444511.010,4477794.511
445957.923,4475881.866
440021.671,4475290.292
440021.671,4475290.292
443171.094,4471467.574
443171.094,4471467.574
446880.925,4470371.364
439018.887,4472599.946
439018.887,4472599.946
439018.887,4472599.946
439018.887,4472599.946
441148.526,4479979.252
441148.526,4479979.252
441427.313,4475123.385
441427.313,4475123.385
439699.750,4476818.924
443507.657,4471906.987
447660.993,4476078.449
447660.993,4476078.449
442402.062,4476535.532
442402.062,4476535.532
442402.062,4476535.532
443124.344,4480803.702
443124.344,4480803.702
446139.371,4475296.751
446139.371,4475296.751
434893.445,4471403.092
434893.445,4471403.092
440273.318,4476691.535
440273.318,4476691.535
445566.659,4475297.766
445566.659,4475297.766
442026.643,4476138.732
442026.643,4476138.732
441551.594,4475720.596
441551.594,4475720.596
444080.378,4469241.004
444080.378,4469241.004
446098.621,4479309.033
446098.621,4479309.033
446098.621,4479309.033
444051.644,4473166.422
444051.644,4473166.422
434293.373,4471534.120
434293.373,4471534.120
447676.054,4470978.559
447676.054,4470978.559
441043.879,4477365.221
441043.879,4477365.221
442991.698,4475949.177
442991.698,4475949.177
448478.117,4472069.289
448478.117,4472069.289
448478.117,4472069.289
438952.900,4469799.809
438952.900,4469799.809
438952.900,4469799.809
445555.586,4476909.535
445555.586,4476909.535
444100.211,4473129.448
444100.211,4473129.448
441961.923,4484491.015
441961.923,4484491.015
439511.965,4476328.120
439511.965,4476328.120
441623.337,4475034.619
441623.337,4475034.619
440010.636,4474733.090
440010.636,4474733.090
438015.320,4473848.077
438015.320,4473848.077
442865.316,4481237.392
442865.316,4481237.392
442865.316,4481237.392
441432.607,4478205.143
441432.607,4478205.143
441432.607,4478205.143
441432.607,4478205.143
438912.338,4475658.479
438912.338,4475658.479
438840.460,4480873.790
438840.460,4480873.790
441837.032,4477388.987
441837.032,4477388.987
441837.032,4477388.987
441837.032,4477388.987
441144.724,4466352.690
441144.724,4466352.690
441144.724,4466352.690
442779.942,4471738.439
442779.942,4471738.439
442779.942,4471738.439
442779.942,4471738.439
438079.183,4475635.812
438079.183,4475635.812
438079.183,4475635.812
438079.183,4475635.812
438079.183,4475635.812
438079.183,4475635.812
438079.183,4475635.812
441915.918,4467336.393
443424.083,4473582.524
443424.083,4473582.524
442294.260,4475144.243
442294.260,4475144.243
438839.640,4468960.129
438839.640,4468960.129
438839.640,4468960.129
445767.939,4476226.044
445767.939,4476226.044
438410.555,4474876.687
438410.555,4474876.687
440236.708,4481226.804
440236.708,4481226.804
447161.278,4475917.470
447161.278,4475917.470
445973.693,4471225.639
441820.702,4480813.171
441820.702,4480813.171
447158.259,4469540.538
447158.259,4469540.538
447158.259,4469540.538
444780.171,4476731.904
444780.171,4476731.904
446820.456,4477627.120
446820.456,4477627.120
450051.002,4473220.936
442721.187,4484152.206
442721.187,4484152.206
440275.555,4472452.239
440275.555,4472452.239
435577.778,4472669.699
435577.778,4472669.699
445146.166,4473945.305
443058.245,4473115.139
443058.245,4473115.139
444161.240,4476235.010
444161.240,4476235.010
444161.240,4476235.010
444631.241,4477140.696
438019.309,4473852.513
444335.976,4477483.569
444335.976,4477483.569
442584.814,4466711.862
442584.814,4466711.862
442584.814,4466711.862
442584.814,4466711.862
437129.338,4470188.016
437129.338,4470188.016
439531.222,4477132.184
439531.222,4477132.184
441309.046,4474821.514
441309.046,4474821.514
440509.483,4476993.422
440509.483,4476993.422
440509.483,4476993.422
438861.412,4471882.437
