AÑO,ID_MEASURE,MES,ID,TIPOEDIFICIO,EDIFICIO,DIRECCION,DISTRITO,CÓDIGO DISTRITO,BARRIO,CÓDIGO BARRIO,LONGITUD,LATITUD,CLASE,UNIDADES,CONSUMO,MEASURE_TYPE_ID
2022,5832,9,2095,Centros mixtos,Cc Lope De Vega -  Ag. Empleo,"Calle  Concejo De Teverga,  1  28053  Madrid",Puente De Vallecas,13,Entrevias,131,-3.6709723146411886,40.38641356447425,Energía Reactiva,kvarh,"2457,3",3
2022,5834,9,1905,Centros culturales y bibliotecas,Cc Los Rosales,"Avenida Los Rosales, 133 28021 Madrid",Villaverde,17,Butarque,173,-3.675233737399011,40.351613033852146,Energía Reactiva,kvarh,333,3
2022,5836,9,1151,Centros culturales y bibliotecas,Cc Mercado De Ibiza,"Calle Ibiza, 8 Planta 1ª 28009 Madrid",Retiro,3,Ibiza,34,-3.67667935697656,40.41825794820068,Energía Reactiva,kvarh,"40,9",3
2022,5838,9,1227,Centros culturales y bibliotecas,Cc Meseta De Orcasitas,"Plaza Asociacion, 1 28041 Madrid",Usera,12,Orcasitas,121,-3.707694256978187,40.36931833443561,Energía Reactiva,kvarh,"59,7",3
2022,5840,9,1249,Centros culturales y bibliotecas,Cc Pozo Del Tío Raimundo,"Avenida  De Las Glorietas,  19  (19-21 Entrada Por La Plaza Del Padre Llanos)  28053  Madrid",Puente De Vallecas,13,Entrevias,131,-3.6593099207585325,40.37407223002263,Energía Reactiva,kvarh,599,3
2022,5842,9,226,Centros culturales y bibliotecas,Cc Rafael Altamira,"Calle  Enrique D'almonte,  1  28028  Madrid",Salamanca,4,Fuente Del Berro,43,-3.6624679355256173,40.42247443328772,Energía Reactiva,kvarh,3323,3
2022,5844,9,8,Centros sociales,Cc Rubén Darío (ahora Caf2),"Calle Matapozuelos, 6 28043 Madrid",Hortaleza,16,Canillas,163,-3.6371504310879637,40.4675325678908,Energía Reactiva,kvarh,"3129,3",3
2022,5846,9,267,Centros culturales y bibliotecas,Cc Santa Petronila,"Calle  Maria Martinez Oviol,  12  28021  Madrid",Villaverde,17,Los Rosales,174,-3.690868394273012,40.35106032055195,Energía Reactiva,kvarh,4400,3
2022,5848,9,1069,Centros culturales y bibliotecas,Cc Sara Montiel,"Carretera  Boadilla Del Monte,  40  28024  Madrid",Latina,10,Campamento,105,-3.774542396677996,40.39943618294565,Energía Reactiva,kvarh,"348,5",3
2022,5851,9,10,Centros culturales y bibliotecas,Cc Y Cm San Juan Bautista,"Calle Treviana, 1 28043 Madrid",Ciudad Lineal,15,San Juan Bautista,156,-3.6577579555498385,40.45231033694087,Energía Reactiva,kvarh,"76,5",3
2022,5854,9,2299,Centros sociales,Cd Gertrudis De La Fuente,"Calle  Gertrudis De La Fuente,  2  28047  Madrid",Latina,10,Los Carmenes,101,-3.7406555727350845,40.39942362398212,Energía Reactiva,kvarh,1,3
2022,5856,9,1119,Centros mixtos,Cdi Arganzuela,"Calle Canarias, 17 28045 Madrid",Arganzuela,2,Palos De La Frontera,26,-3.6954429745674,40.4026590845045,Energía Reactiva,kvarh,"19455,57",3
2022,5858,9,1772,Centros deportivos,Cdm Alfredo Goyeneche,"Calle Arroyo De Pozuelo, 99 28023 Madrid",Moncloa - Aravaca,9,Aravaca,97,-3.781256253676556,40.452149602180505,Energía Reactiva,kvarh,8692,3
2022,5860,9,631,Centros deportivos,Cdm Aluche,"Avenida De Las Aguilas, 14 28044 Madrid",Latina,10,Aguilas,107,-3.7716686725616,40.3830956005522,Energía Reactiva,kvarh,"13501,28",3
2022,5862,9,1971,Centros deportivos,Cdm Ángel Nieto - Puente De Vallecas,"Calle Payaso Fofo, 7 28018 Madrid",Puente De Vallecas,13,Palomeras Bajas,133,-3.6594303931969576,40.39165542230783,Energía Reactiva,kvarh,5573,3
2022,5864,9,1916,Centros deportivos,Cdm Arganzuela La Fundi,"Calle  Alicante,  14  28045  Madrid",Arganzuela,2,Delicias,25,-3.690571516361563,40.39458110345797,Energía Reactiva,kvarh,3,3
2022,5866,9,1692,Centros deportivos,Cdm Barajas,"Avenida Logroño, 70 28042 Madrid",Barajas,21,Alameda De Osuna,211,-3.5866347723157004,40.46294933734348,Energía Reactiva,kvarh,"29426,99",3
2022,5868,9,1918,Centros deportivos,Cdm Cerro Almodóvar,"Calle Cerro De Almodovar, 9 28007 Madrid",Villa De Vallecas,18,Santa Eugenia,182,-3.6023182815488193,40.38281136695731,Energía Reactiva,kvarh,2248,3
2022,5870,9,1825,Centros deportivos,Cdm Concepción,"Calle Jose Del Hierro, 5 28027 Madrid",Ciudad Lineal,15,La Concepcion,154,-3.648873879700902,40.437198629630075,Energía Reactiva,kvarh,"7943,99",3
2022,5872,9,13,Centros deportivos,Cdm Daoíz Y Velarde,"Avenida  Ciudad De Barcelona,  162  28007  Madrid",Retiro,3,Pacifico,31,-3.67746528950444,40.401630486360204,Energía Reactiva,kvarh,5405,3
2022,5874,9,1895,Centros deportivos,Cdm El Espinillo,"Carretera  Villaverde A Vallecas,  19  28041  Madrid",Villaverde,17,Los Rosales,174,-3.6854725557044405,40.356795865643434,Energía Reactiva,kvarh,167,3
2022,5876,9,1921,Centros deportivos,Cdm Entrevías,"Ronda  Sur,  4  28053  Madrid",Puente De Vallecas,13,Entrevias,131,-3.6728529011536875,40.37801202948858,Energía Reactiva,kvarh,1423,3
2022,5878,9,1892,Centros deportivos,Cdm Faustina Valladolid - Valdebernardo,"Calle Ladera De Los Almendros, 2 28032 Madrid",Vicalvaro,19,Casco Historico De Vicalvaro,191,-3.6222312937684507,40.40438332871522,Energía Reactiva,kvarh,587,3
2022,5880,9,14,Centros deportivos,Cdm Félix Rubio,"Calle  Alianza,  4  28041  Madrid",Villaverde,17,Los Rosales,174,-3.6911647778574705,40.35755655401399,Energía Reactiva,kvarh,"242,6",3
2022,5882,9,15,Centros deportivos,Cdm Fernando Martín,"Avenida Santo Angel De La Guarda, 6 28039 Madrid",Moncloa - Aravaca,9,Valdezarza,94,-3.7107207495907812,40.461051685261125,Energía Reactiva,kvarh,"6955,99",3
2022,5885,9,18,Centros deportivos,Cdm Gimnasio Moscardó,"Calle Pilar De Zaragoza, 93 28028 Madrid",Salamanca,4,Guindalera,44,-3.674064362514168,40.43812405597574,Energía Reactiva,kvarh,11,3
2022,5887,9,1929,Centros deportivos,Cdm Hortaleza,"Carretera Estacion De Hortaleza, 11 28033 Madrid",Hortaleza,16,Apostol Santiago,165,-3.6520428109526883,40.478883218418986,Energía Reactiva,kvarh,"8695,04",3
2022,5889,9,19,Centros deportivos,Cdm José María Cagigal,"Calle  Santa Pola,  22  28008  Madrid",Moncloa - Aravaca,9,Casa De Campo,91,-3.735825443347213,40.43248917505798,Energía Reactiva,kvarh,1123,3
2022,5891,9,1933,Centros deportivos,Cdm La Elipa,"Calle Alcalde Garrido Juaristi, 17 28030 Madrid",Moratalaz,14,Media Legua,144,-3.6548487612407725,40.414668189563315,Energía Reactiva,kvarh,422,3
2022,5893,9,1935,Centros deportivos,Cdm La Mina,"Calle  Monseñor Oscar Romero,  41  28025  Madrid",Carabanchel,11,Vista Alegre,114,-3.7467549471754307,40.382255413146034,Energía Reactiva,kvarh,"30744,03",3
2022,5895,9,1937,Centros deportivos,Cdm Luis Aragonés,"Calle El Provencio, 20 28043 Madrid",Hortaleza,16,Canillas,163,-3.62783298581013,40.46547736811336,Energía Reactiva,kvarh,552,3
2022,5897,9,22,Centros deportivos,Cdm Margot Molés - Vicálvaro,"Paseo  Polideportivo,  3  28032  Madrid",Vicalvaro,19,Casco Historico De Vicalvaro,191,-3.6024320109550114,40.40927578809022,Energía Reactiva,kvarh,11,3
2022,5899,9,23,Centros deportivos,Cdm María Jesús Rosa,"Avenida  Monforte De Lemos,  38  28029  Madrid",Fuencarral - El Pardo,8,Pilar,84,-3.7089994931940193,40.47902750223984,Energía Reactiva,kvarh,"28289,01",3
2022,5901,9,848,Centros deportivos,Cdm Miguel Guillen Prim,"Calle Fuentidueña, 6 (esquina Calle Puerto Porzuna) 28031 Madrid",Villa De Vallecas,18,Casco Historico De Vallecas,181,-3.62204226308822,40.3737715570246,Energía Reactiva,kvarh,1690,3
2022,5903,9,1938,Centros deportivos,Cdm Moratalaz,"Calle  Valdebernardo,  2  28030  Madrid",Moratalaz,14,Pavones,141,-3.630653354992656,40.398581097568474,Energía Reactiva,kvarh,4209,3
2022,5906,9,2521,Centros deportivos,Cdm Orcasur,"Calle  Moreja,  11  28041  Madrid",Usera,12,Orcasur,122,-3.697616718211155,40.36829943916931,Energía Reactiva,kvarh,380,3
2022,5908,9,1114,Centros deportivos,Cdm Plata Y Castañar,"Paseo Plata Y Castañar, 7 28021 Madrid",Villaverde,17,Villaverde Alto - Casco Historico De Villaverde,171,-3.7170958691991935,40.35076438371904,Energía Reactiva,kvarh,4236,3
2022,5910,9,1941,Centros deportivos,Cdm Playa Victoria,"Calle Hierbabuena, 2 28039 Madrid",Tetuan,6,Berruguete,66,-3.7016309815462454,40.459185470607935,Energía Reactiva,kvarh,"4073,99",3
2022,5912,9,1776,Centros deportivos,Cdm Pradillo,"Calle Pradillo, 33 28002 Madrid",Chamartin,5,Ciudad Jardin,53,-3.6715419600957575,40.449387821577496,Energía Reactiva,kvarh,2,3
2022,5914,9,1889,Centros deportivos,Cdm Pueblo Nuevo,"Calle Francisco Rioja, 14 28017 Madrid",Ciudad Lineal,15,Pueblo Nuevo,152,-3.6380132760089876,40.43014181400333,Energía Reactiva,kvarh,2087,3
2022,5916,9,1571,Centros deportivos,Cdm Raúl González,"Calle  Benimamet,  137  28021  Madrid",Villaverde,17,San Cristobal,172,-3.6841840858141337,40.34593494202054,Energía Reactiva,kvarh,"9798,38",3
2022,5919,9,1942,Centros deportivos,Cdm San Blas,"Calle Arcos De Jalon, 59 28037 Madrid",San Blas - Canillejas,20,Hellin,202,-3.6129409074783,40.4287119519523,Energía Reactiva,kvarh,45930,3
2022,5921,9,1943,Centros deportivos,Cdm San Cristóbal,"Plaza  Pinazo,  9  28021  Madrid",Villaverde,17,San Cristobal,172,-3.6906881704736083,40.34303634869714,Energía Reactiva,kvarh,"45,3",3
2022,5923,9,1945,Centros deportivos,Cdm San Juan Bautista,"Calle Treviana, 1 28043 Madrid",Ciudad Lineal,15,San Juan Bautista,156,-3.657745672316187,40.44796198220766,Energía Reactiva,kvarh,"17169,99",3
2022,5925,9,1950,Centros deportivos,Cdm Vicente Del Bosque,"Avenida Monforte De Lemos, 13 28029 Madrid",Fuencarral - El Pardo,8,La Paz,85,-3.6939060688019,40.4783396017234,Energía Reactiva,kvarh,399,3
2022,5927,9,1656,Centros deportivos,Cdm Wilfred Agbonavbare - Alberto García,"Calle Reguera De Tomateros, 39b, 28053 Madrid",Puente De Vallecas,13,Entrevias,131,-3.6560976103843,40.37204305783915,Energía Reactiva,kvarh,336,3
2022,5929,9,363,Centros escolares,Ceip Arquitecto Gaudí,"Calle  Rosa Jardon,  10  28016  Madrid",Chamartin,5,Nueva España,55,-3.668302639648561,40.46549157894541,Energía Reactiva,kvarh,"1288,4",3
2022,5931,9,25,Centros escolares,Ceip Ciudad De Roma,"Calle  Juan Esplandiu,  2  28007  Madrid",Retiro,3,Estrella,33,-3.6649200299875795,40.415548981553435,Energía Reactiva,kvarh,832,3
2022,5933,9,49,Centros escolares,Ceip Claudio Moyano,"Calle Cea Bermudez, 26 28003 Madrid",Chamberi,7,Vallehermoso,76,-3.708257053283696,40.439115564429116,Energía Reactiva,kvarh,"0,5",3
2022,5935,9,278,Centros escolares,Ceip Concepción Arenal,"Calle Antonio Lopez, 1 28019 Madrid",Carabanchel,11,Comillas,111,-3.7110683133563716,40.39824381077428,Energía Reactiva,kvarh,0,3
2022,5937,9,26,Centros escolares,Ceip Cristóbal Colón,"Carretera  Carabanchel A Villaverde,  109  28041  Madrid",Villaverde,17,Villaverde Alto - Casco Historico De Villaverde,171,-3.70609301518351,40.3503019793529,Energía Reactiva,kvarh,"0,2",3
2022,5939,9,27,Centros escolares,Ceip Escuelas Aguirre,"Calle  Pio Baroja,  4  28009  Madrid",Retiro,3,Niño Jesus,36,-3.67465694323403,40.4144917901955,Energía Reactiva,kvarh,"1922,8",3
2022,5941,9,28,Centros escolares,Ceip Fernando El Católico,"Calle  Fernando El Catolico,  16  28015  Madrid",Chamberi,7,Arapiles,72,-3.70909241205986,40.4340817975365,Energía Reactiva,kvarh,"639,1",3
2022,5943,9,212,Centros escolares,Ceip Isaac Albéniz,"Calle  Dracena,  29  28016  Madrid",Chamartin,5,Nueva España,55,-3.66836478382635,40.464427256699516,Energía Reactiva,kvarh,"205,8",3
2022,5945,9,582,Centros escolares,Ceip Isaac Peral,"Glorieta Rufino Novalvos, 5 28025 Madrid",Carabanchel,11,Puerta Bonita,115,-3.729999509109673,40.38645824863816,Energía Reactiva,kvarh,0,3
2022,5947,9,29,Centros escolares,Ceip Joaquín Dicenta,"Paseo De Los Olivos, 70, 28011 Madrid",Latina,10,Puerta Del Angel,102,-3738355945448920,40.405788534432006,Energía Reactiva,kvarh,424,3
2022,5949,9,30,Centros escolares,Ceip José Calvo Sotelo,"Avenida  Ciudad De Barcelona,  83  28007  Madrid",Retiro,3,Adelfas,32,-3.6723618998787435,40.40111204454797,Energía Reactiva,kvarh,"564,9",3
2022,5951,9,1028,Centros escolares,Ceip Madroño,"Calle Las Marismas, 14 28038 Madrid",Puente De Vallecas,13,Numancia,136,-3.6547868183395873,40.402312403210814,Energía Reactiva,kvarh,"18,1",3
2022,5953,9,116,Centros escolares,Ceip Ntra Sra De La Paloma,"Calle Tabernillas, 2 28005 Madrid",Centro,1,Palacio,11,-3.7106372993064745,40.411427160112815,Energía Reactiva,kvarh,"2,1",3
2022,5955,9,167,Centros escolares,Ceip Ntra Sra Fuencisla,"Calle Tomelloso, 39 28026 Madrid",Usera,12,Almendrales,124,-3.6972821974614196,40.380523117574946,Energía Reactiva,kvarh,"0,1",3
2022,5957,9,245,Centros escolares,Ceip Padre Poveda,"Avenida  Alfonso Xiii,  23  28002  Madrid",Chamartin,5,Ciudad Jardin,53,-3.666950237800099,40.4513695842215,Energía Reactiva,kvarh,"1268,7",3
2022,5959,9,342,Centros escolares,Ceip Patriarca Obispo Elio Garay,"Calle  Lopez De Hoyos,  40  28006  Madrid",Chamartin,5,El Viso,51,-3.6775271587200176,40.44124810405872,Energía Reactiva,kvarh,"85,1",3
2022,5961,9,209,Centros escolares,Ceip Pi I Margall,"Plaza Dos De Mayo, 2 28004 Madrid",Centro,1,Universidad,15,-3.7046107649803,40.4268327144929,Energía Reactiva,kvarh,0,3
2022,5963,9,304,Centros escolares,Ceip Pradolongo,"Calle Parque De La Paloma, 9 28026 Madrid",Usera,12,Zofio,126,-3.7158207588239685,40.379271000451105,Energía Reactiva,kvarh,"1,9",3
2022,5965,9,108,Centros escolares,Ceip Puerto Rico,"Calle Segura, 74 28041 Madrid",Usera,12,Orcasitas,121,-3.718516174164925,40.36857243836856,Energía Reactiva,kvarh,0,3
2022,5967,9,247,Centros escolares,Ceip Residencia San Ildefonso,"Calle Alfonso Vi, 1 28005 Madrid",Centro,1,Palacio,11,-3.71212631464,40.4129348523462,Energía Reactiva,kvarh,1202,3
2022,5969,9,143,Centros escolares,Ceip Rufino Blanco,"Calle  General Alvarez De Castro,  46  28010  Madrid",Chamberi,7,Trafalgar,73,-3.7020038809679128,40.438300660515864,Energía Reactiva,kvarh,55,3
2022,5971,9,31,Centros escolares,Ceip San Isidoro,"Calle  Fuenterrabia,  15  28014  Madrid",Retiro,3,Pacifico,31,-3.6812457537336245,40.40679188136205,Energía Reactiva,kvarh,"1,3",3
2022,5973,9,149,Centros escolares,Ceip San Juan De La Cruz,"Calle  Honduras,  10  28016  Madrid",Chamartin,5,Nueva España,55,-3.679189520762587,40.45963918751411,Energía Reactiva,kvarh,"1263,3",3
2022,5975,9,177,Centros escolares,Ceip Vázquez De Mella,"Calle Bailen, 18 28005 Madrid",Centro,1,Palacio,11,-3.7140360474586,40.4121016245246,Energía Reactiva,kvarh,0,3
2022,5977,9,140,Centros sociales,Centro De Acogida San Isidro,"Paseo  Rey,  34  28008  Madrid",Moncloa - Aravaca,9,Casa De Campo,91,-3.722156591222857,40.42537432635059,Energía Reactiva,kvarh,"1121,01",3
2022,5979,9,1033,Centros culturales y bibliotecas,Centro De Mayores San Francisco,"Calle Jerte, 3 (entrada Por Calle San Buenaventura, 3) 28005 Madrid",Centro,1,Palacio,11,-3.714990913868,40.4111186882429,Energía Reactiva,kvarh,"11092,9",3
2022,5981,9,35,Centros culturales y bibliotecas,Cmm Acuario,"Calle Acuario, 27 Planta 1ª 28042 Madrid",Barajas,21,Casco Historico De Barajas,213,-3.574747837304356,40.47618149000194,Energía Reactiva,kvarh,"1925,6",3
2022,5983,9,95,Centros culturales y bibliotecas,Cmm El Almendro,"Calle  Ladera De Los Almendros,  6  28032  Madrid",Vicalvaro,19,Casco Historico De Vicalvaro,191,-3.622723456977055,40.40345225985573,Energía Reactiva,kvarh,11187,3
2022,5985,9,2391,Centros culturales y bibliotecas,Cmm La Estrella - Carmen Martín Gaite,"Calle  Pez Austral,  6  28007  Madrid",Retiro,3,Estrella,33,-3.6645281903048983,40.41388273012112,Energía Reactiva,kvarh,"836,6",3
2022,5987,9,39,Centros culturales y bibliotecas,Cmm Orcasur,"Avenida  Orcasur,  60  28041  Madrid",Usera,12,Orcasur,122,-3.69954710390932,40.368311695306396,Energía Reactiva,kvarh,"14248,01",3
2022,5989,9,40,Centros culturales y bibliotecas,Cmm Villa Vallecas,"Calle  Pico Mampodre,  6  28031  Madrid",Villa De Vallecas,18,Casco Historico De Vallecas,181,-3.6208477950435194,40.377553764465986,Energía Reactiva,kvarh,"5648,9",3
2022,5991,9,41,Centros mixtos,Cmm Y Css Luis Vives,"Avenida  Institucion Libre De Enseñanza,  160  28037  Madrid",Ciudad Lineal,15,Pueblo Nuevo,152,-3.627651164616872,40.42401971871467,Energía Reactiva,kvarh,"1702,5",3
2022,5993,9,1359,Centros mixtos,"Complejo Antonio Machado (cc, Cm, Bib Y Em)","Calle San Román Del Valle, 8 28037 Madrid",San Blas - Canillejas,20,Arcos,204,-3.621739896888182,40.41967156295551,Energía Reactiva,kvarh,4880,3
2022,5995,9,1083,Centros mixtos,Complejo La Vaguada,"Avenida Monforte De Lemos, 38-40 28029 Madrid",Fuencarral - El Pardo,8,Pilar,84,-3.709012712706959,40.479004163276095,Energía Reactiva,kvarh,48917,3
2022,5998,9,473,Centros sociales,Cs Teresa De Calcuta,"Plaza Navio, 4 28042 Madrid",Barajas,21,Alameda De Osuna,211,-3.5871353643605675,40.45552661743925,Energía Reactiva,kvarh,"2195,99",3
2022,6000,9,1347,Centros mixtos,Csc Ágata,"Calle  Doctor Martin Arevalo,  2  28021  Madrid",Villaverde,17,Villaverde Alto - Casco Historico De Villaverde,171,-3.7081442219094676,40.34652511769153,Energía Reactiva,kvarh,4794,3
2022,6002,9,1840,Centros mixtos,Csc Cánovas Del Castillo,"Calle  Julio Aguirre,  10  (y 12)  28026  Madrid",Usera,12,Almendrales,124,-3.699885221908352,40.38653537649406,Energía Reactiva,kvarh,2536,3
2022,6004,9,44,Centros mixtos,Csc García Lorca,"Calle  Eugenia De Montijo,  105  28044  Madrid",Carabanchel,11,Buenavista,116,-3.7506920153715964,40.37426253091966,Energía Reactiva,kvarh,19,3
2022,6006,9,1063,Centros mixtos,Csc José Espronceda,"Calle  Almansa,  9  28039  Madrid",Tetuan,6,Bellas Vistas,61,-3.7035853096723628,40.448875041907634,Energía Reactiva,kvarh,"645,8",3
2022,6008,9,1953,Centros mixtos,Csc Marconi,"Acceso  Colonia Marconi,  4  (calle San Eustaquio 25, Frente A Fachada)  28021  Madrid",Villaverde,17,Villaverde Alto - Casco Historico De Villaverde,171,-3.7002937145143866,40.33498759395666,Energía Reactiva,kvarh,"102,4",3
2022,6010,9,2446,Centros mixtos,Csc Montecarmelo,"Avenida  Monasterio De Silos,  57  28049  Madrid",Fuencarral - El Pardo,8,El Goloso,88,-3.696952039577801,40.504630657712134,Energía Reactiva,kvarh,608,3
2022,6012,9,1076,Centros mixtos,Csc Oporto,"Avenida  Oporto,  78  28019  Madrid",Carabanchel,11,Opañel,112,-3.7271354777305863,40.386994419524534,Energía Reactiva,kvarh,6115,3
2022,6014,9,196,Centros mixtos,Csc Rosario De Acuña,"Calle  Maria Del Carmen,  65  28011  Madrid",Latina,10,Puerta Del Angel,102,-3.7308413844317583,40.406800787181176,Energía Reactiva,kvarh,1185,3
2022,6016,9,48,Centros sociales,Css Entrevías,"Calle  Yuste,  8  28053  Madrid",Puente De Vallecas,13,Entrevias,131,-3.6682849816688368,40.37574379158176,Energía Reactiva,kvarh,13,3
2022,6018,9,50,Centros sociales,Css Guindalera,"Calle  Pilar De Zaragoza,  28  28028  Madrid",Salamanca,4,Guindalera,44,-3.668341226294794,40.4336709406958,Energía Reactiva,kvarh,"2677,3",3
2022,6020,9,51,Centros sociales,Css José Villarreal,"Calle  Guillermo De Osma,  14  28045  Madrid",Arganzuela,2,Chopera,23,-3.69781018604504,40.3945361930946,Energía Reactiva,kvarh,25182,3
2022,6022,9,52,Centros sociales,Css Puerto De Las Pilas,"Calle  Fuentidueña,  16  28031  Madrid",Villa De Vallecas,18,Casco Historico De Vallecas,181,-3.6209705595929327,40.37080874645025,Energía Reactiva,kvarh,3534,3
2022,6024,9,53,Centros sociales,Css San Filiberto,"Calle  San Filiberto,  7  28026  Madrid",Usera,12,Moscardo,125,-3.7144898128018777,40.385895351398965,Energía Reactiva,kvarh,1432,3
2022,6026,9,2094,Centros sociales,Css San Vicente De Paul,"Calle  Buitrago Del Lozoya,  22  28035  Madrid",Fuencarral - El Pardo,8,Peñagrande,83,-3.7158258575415912,40.47266170705704,Energía Reactiva,kvarh,949,3
2022,6028,9,1931,Centros deportivos,Idm La Bombilla,"Calle  Senda Del Rey,  8  28040  Madrid",Moncloa - Aravaca,9,Casa De Campo,91,-3.7310929530965233,40.43278288927084,Energía Reactiva,kvarh,"1204,2",3
2022,6030,9,772,Centros administrativos,Jmd Centro,"Calle Mayor, 72 28013 Madrid",Centro,1,Palacio,11,-3.7107369303703,40.4155572059031,Energía Reactiva,kvarh,4016,3
2022,6032,9,97,Centros administrativos,Jmd Chamberí,"Plaza Chamberi, 4 28010 Madrid",Chamberi,7,Almagro,74,-3.696209393767502,40.433186008045105,Energía Reactiva,kvarh,1507,3
2022,6034,9,60,Centros administrativos,Jmd Ciudad Lineal,"Avenida  Institucion Libre De Enseñanza,  16  28037  Madrid",Ciudad Lineal,15,Pueblo Nuevo,152,-3.6364151281407935,40.43622119989908,Energía Reactiva,kvarh,14608,3
2022,6037,9,61,Centros administrativos,Jmd Hortaleza,"Carretera Canillas, 2 28043 Madrid",Hortaleza,16,Canillas,163,-3.656592960667253,40.46316564352573,Energía Reactiva,kvarh,"9207,99",3
2022,6039,9,547,Centros administrativos,Jmd Latina,"Avenida  Las Aguilas,  2  A  28044  Madrid",Latina,10,Aguilas,107,-3.7646888345823384,40.38514079523045,Energía Reactiva,kvarh,1767,3
2022,6042,9,1974,Centros administrativos,Jmd San Blas,"Avenida Arcentales, 28 28022 Madrid",San Blas - Canillejas,20,Rosas,205,-3.6093213451679547,40.4346558664931,Energía Reactiva,kvarh,10580,3
2022,6044,9,64,Centros administrativos,Jmd Tetuán,"Calle Bravo Murillo, 357 28020 Madrid",Tetuan,6,Almenara,64,-3.692941512799195,40.46519734181354,Energía Reactiva,kvarh,33,3
2022,6046,9,1092,Centros administrativos,Jmd Usera,"Avenida Rafaela Ybarra, 41 28026 Madrid",Usera,12,Pradolongo,127,-3.7096201207582395,40.382700337633004,Energía Reactiva,kvarh,1564,3
2022,6048,9,67,Centros administrativos,Jmd Villa De Vallecas,"Paseo  Federico Garcia Lorca,  12  28031  Madrid",Villa De Vallecas,18,Casco Historico De Vallecas,181,-3.62145283126297,40.37888973330837,Energía Reactiva,kvarh,5932,3
2022,6050,9,1109,Centros administrativos,Jmd Villaverde,"Calle  Arroyo Bueno,  53  28021  Madrid",Villaverde,17,Villaverde Alto - Casco Historico De Villaverde,171,-3.710352495616382,40.34904971795085,Energía Reactiva,kvarh,2466,3
2022,6052,9,69,Centros administrativos,Jmd Villaverde Anexo,"Calle  Arroyo Bueno,  53  28021  Madrid",Villaverde,17,Villaverde Alto - Casco Historico De Villaverde,171,-3.710352495616382,40.34904971795085,Energía Reactiva,kvarh,"1,8",3
2022,6054,9,90,Centros administrativos,Madrid Emprende,"Calle  Principe De Vergara,  140  Planta  1ª  28002  Madrid",Chamartin,5,Ciudad Jardin,53,-3.67786861128952,40.4443263575816,Energía Reactiva,kvarh,83,3
2022,6056,9,70,Centros culturales y bibliotecas,Museo De Historia,"Calle Fuencarral, 78 28004 Madrid",Centro,1,Justicia,14,-3.7007090795268223,40.42582431585514,Energía Reactiva,kvarh,950,3
2022,6058,9,1987,Centros deportivos,Pabellón Jesús Rollán,"Calle Avena, 11 28026 Madrid",Usera,12,Zofio,126,-3.7152779102325,40.3760873422678,Energía Reactiva,kvarh,"1040,05",3
2022,6060,9,1131,Centros mixtos,Palacio Cibeles,"Plaza Cibeles, 1 28014 Madrid",Retiro,3,Los Jeronimos,35,-3.6919909715652,40.4187965631925,Energía Reactiva,kvarh,48820,3
2022,6062,9,74,Seguridad y emergencias,Parque De Bomberos 11,"Calle  Mesena,  146  28033  Madrid",Hortaleza,16,Apostol Santiago,165,-3.6641330071150784,40.47446016847549,Energía Reactiva,kvarh,694,3
2022,6064,9,594,Seguridad y emergencias,Parque De Bomberos 7,"Avenida  Hellin,  52  28037  Madrid",San Blas - Canillejas,20,Amposta,203,-3.614878401018411,40.42859088550729,Energía Reactiva,kvarh,"602,1",3
2022,6066,9,75,Seguridad y emergencias,Parque De Bomberos 8,"Calle  Pio Felipe,  24  28038  Madrid",Puente De Vallecas,13,Numancia,136,-3.6528604893748824,40.39505707882308,Energía Reactiva,kvarh,435,3
2022,6068,9,1046,Centros culturales y bibliotecas,Planetario De Madrid,"Avenida  Planetario,  16  28045  Madrid",Arganzuela,2,Legazpi,24,-3.6849454373727,40.39283930441695,Energía Reactiva,kvarh,156,3
2022,6070,9,1704,Seguridad y emergencias,Samur Base 14,"Calle Casuarina, 10 28044 Madrid",Latina,10,Aguilas,107,-3.7648004568420212,40.3802667445227,Energía Reactiva,kvarh,"26,4",3
2022,6072,9,1174,Centros administrativos,Sede Ag Hacienda,"Calle Alcala, 45 28014 Madrid",Centro,1,Justicia,14,-3.695760433679633,40.419308936692836,Energía Reactiva,kvarh,8978,3
2022,6075,10,2520,Otras dependencias,Almacén De La Villa,"Calle  Ahumaos,  27  28052  Madrid",Vicalvaro,19,Casco Historico De Vicalvaro,191,-3.5974968359528807,40.394734071819954,Energía Reactiva,kvarh,"550,6",3
2022,6077,10,1745,Centros sociales,Apartamentos Tutelados Retiro,"Calle  Jose Martinez De Velasco,  22  28007  Madrid",Retiro,3,Estrella,33,-3.667718515921123,40.41481944595919,Energía Reactiva,kvarh,"4508,5",3
2022,6079,10,2258,Centros culturales y bibliotecas,Biblioteca Ana María Matute,"Calle Isaac Albeniz, 1 28019 Madrid",Carabanchel,11,San Isidro,113,-3.7202936410904,40.3977521494866,Energía Reactiva,kvarh,43,3
2022,6081,10,2178,Centros culturales y bibliotecas,Biblioteca Ángel González,"Calle Granja De Torrehermosa, 1 28024 Madrid",Latina,10,Aluche,104,-3.7663713097572,40.3969681670062,Energía Reactiva,kvarh,"4573,21",3
