AÑO,ID_MEASURE,MES,ID,TIPOEDIFICIO,EDIFICIO,EDIFICIO_ALSO,DIRECCION,DISTRITO,DISTRITO_ALSO,CÓDIGO DISTRITO,BARRIO,BARRIO_ALSO,CÓDIGO BARRIO,LONGITUD,LATITUD,CLASE,UNIDADES,CONSUMO,MEASURE_TYPE_ID
2023,7528,2,1937,Centros deportivos,Cdm Luis Aragonés,,"Calle El Provencio, 20 28043 Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Canillas,https://www.wikidata.org/entity/Q9694341,163,-3.62783298581013,40.46547736811336,active energy,kilowatt hour,"36137,18359",1
2023,7529,2,1937,Centros deportivos,Cdm Luis Aragonés,,"Calle El Provencio, 20 28043 Madrid",Hortaleza,https://www.wikidata.org/entity/Q1928529,16,Canillas,https://www.wikidata.org/entity/Q9694341,163,-3.62783298581013,40.46547736811336,reactive energy,var,"1389,998901",2
2023,7530,2,22,Centros deportivos,Cdm Margot Molés - Vicálvaro,,"Paseo  Polideportivo,  3  28032  Madrid",Vicálvaro,https://www.wikidata.org/entity/Q589403,19,Casco Histórico de Vicálvaro,https://www.wikidata.org/entity/Q16544374,191,-3.6024320109550114,40.40927578809022,active energy,kilowatt hour,"98938,03125",1
2023,7531,2,22,Centros deportivos,Cdm Margot Molés - Vicálvaro,,"Paseo  Polideportivo,  3  28032  Madrid",Vicálvaro,https://www.wikidata.org/entity/Q589403,19,Casco Histórico de Vicálvaro,https://www.wikidata.org/entity/Q16544374,191,-3.6024320109550114,40.40927578809022,reactive energy,var,15852,2
2023,7532,2,23,Centros deportivos,Cdm María Jesús Rosa,,"Avenida  Monforte De Lemos,  38  28029  Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,El Pilar,https://www.wikidata.org/entity/Q3773964,84,-3.7089994931940193,40.47902750223984,active energy,kilowatt hour,"37025,05078",1
2023,7533,2,23,Centros deportivos,Cdm María Jesús Rosa,,"Avenida  Monforte De Lemos,  38  28029  Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,El Pilar,https://www.wikidata.org/entity/Q3773964,84,-3.7089994931940193,40.47902750223984,reactive energy,var,"8452,013672",2
2023,7534,2,848,Centros deportivos,Cdm Miguel Guillen Prim,,"Calle Fuentidueña, 6 (esquina Calle Puerto Porzuna) 28031 Madrid",Villa de Vallecas,https://www.wikidata.org/entity/Q1947988,18,Casco Histórico de Vallecas,https://www.wikidata.org/entity/Q16544370,181,-3.62204226308822,40.3737715570246,active energy,kilowatt hour,"13653,00098",1
2023,7535,2,848,Centros deportivos,Cdm Miguel Guillen Prim,,"Calle Fuentidueña, 6 (esquina Calle Puerto Porzuna) 28031 Madrid",Villa de Vallecas,https://www.wikidata.org/entity/Q1947988,18,Casco Histórico de Vallecas,https://www.wikidata.org/entity/Q16544370,181,-3.62204226308822,40.3737715570246,reactive energy,var,1537,2
2023,7536,2,1938,Centros deportivos,Centro Deportivo Municipal Moratalaz,https://www.wikidata.org/entity/Q85751287,"Calle  Valdebernardo,  2  28030  Madrid",Moratalaz,https://www.wikidata.org/entity/Q2076109,14,Pavones,https://www.wikidata.org/entity/Q71760,141,-3.630653354992656,40.398581097568474,active energy,kilowatt hour,63079,1
2023,7537,2,1938,Centros deportivos,Centro Deportivo Municipal Moratalaz,https://www.wikidata.org/entity/Q85751287,"Calle  Valdebernardo,  2  28030  Madrid",Moratalaz,https://www.wikidata.org/entity/Q2076109,14,Pavones,https://www.wikidata.org/entity/Q71760,141,-3.630653354992656,40.398581097568474,reactive energy,var,789,2
2023,7538,2,844,Centros deportivos,Cdm Orcasitas,,"Avenida Rafaela Ybarra, 52 28026 Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,El Zofío,https://www.wikidata.org/entity/Q71751,126,-3.7127673625946,40.3758429603234,active energy,kilowatt hour,4344,1
2023,7539,2,844,Centros deportivos,Cdm Orcasitas,,"Avenida Rafaela Ybarra, 52 28026 Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,El Zofío,https://www.wikidata.org/entity/Q71751,126,-3.7127673625946,40.3758429603234,active energy,kilowatt hour,"9478,03125",1
2023,7540,2,2521,Centros deportivos,Cdm Orcasur,,"Calle  Moreja,  11  28041  Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,Orcasur,https://www.wikidata.org/entity/Q10341270,122,-3.697616718211155,40.36829943916931,active energy,kilowatt hour,"37055,07031",1
2023,7541,2,2521,Centros deportivos,Cdm Orcasur,,"Calle  Moreja,  11  28041  Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,Orcasur,https://www.wikidata.org/entity/Q10341270,122,-3.697616718211155,40.36829943916931,reactive energy,var,"8849,022461",2
2023,7542,2,24,Centros deportivos,Centro Deportivo Municipal Palomeras,https://www.wikidata.org/entity/Q63191260,"Calle  Tranvia De Arganda,  4  28031  Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Palomeras Sureste,https://www.wikidata.org/entity/Q10343901,134,-3.6325944082300667,40.38294592464401,active energy,kilowatt hour,"14336,99902",1
2023,7543,2,24,Centros deportivos,Centro Deportivo Municipal Palomeras,https://www.wikidata.org/entity/Q63191260,"Calle  Tranvia De Arganda,  4  28031  Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Palomeras Sureste,https://www.wikidata.org/entity/Q10343901,134,-3.6325944082300667,40.38294592464401,active energy,kilowatt hour,"33561,00391",1
2023,7544,2,24,Centros deportivos,Centro Deportivo Municipal Palomeras,https://www.wikidata.org/entity/Q63191260,"Calle  Tranvia De Arganda,  4  28031  Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Palomeras Sureste,https://www.wikidata.org/entity/Q10343901,134,-3.6325944082300667,40.38294592464401,reactive energy,var,"4968,000977",2
2023,7545,2,1114,Centros deportivos,Cdm Plata Y Castañar,,"Paseo Plata Y Castañar, 7 28021 Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,"Villaverde Alto, Casco Histórico de Villaverde",https://www.wikidata.org/entity/Q390435,171,-3.7170958691991935,40.35076438371904,active energy,kilowatt hour,"44976,09766",1
2023,7546,2,1114,Centros deportivos,Cdm Plata Y Castañar,,"Paseo Plata Y Castañar, 7 28021 Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,"Villaverde Alto, Casco Histórico de Villaverde",https://www.wikidata.org/entity/Q390435,171,-3.7170958691991935,40.35076438371904,reactive energy,var,"24488,07031",2
2023,7547,2,1941,Centros deportivos,Cdm Playa Victoria,,"Calle Hierbabuena, 2 28039 Madrid",Tetuán,https://www.wikidata.org/entity/Q1773540,6,Berruguete,https://www.wikidata.org/entity/Q11909208,66,-3.7016309815462454,40.459185470607935,active energy,kilowatt hour,"23629,04883",1
2023,7548,2,1941,Centros deportivos,Cdm Playa Victoria,,"Calle Hierbabuena, 2 28039 Madrid",Tetuán,https://www.wikidata.org/entity/Q1773540,6,Berruguete,https://www.wikidata.org/entity/Q11909208,66,-3.7016309815462454,40.459185470607935,reactive energy,var,"5053,013184",2
2023,7549,2,1776,Centros deportivos,Centro Deportivo Municipal Pradillo,https://www.wikidata.org/entity/Q63191256,"Calle Pradillo, 33 28002 Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,Ciudad Jardín,https://www.wikidata.org/entity/Q3773744,53,-3.6715419600957575,40.449387821577496,active energy,kilowatt hour,"39594,15625",1
2023,7550,2,1776,Centros deportivos,Centro Deportivo Municipal Pradillo,https://www.wikidata.org/entity/Q63191256,"Calle Pradillo, 33 28002 Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,Ciudad Jardín,https://www.wikidata.org/entity/Q3773744,53,-3.6715419600957575,40.449387821577496,active energy,kilowatt hour,"3487,000488",1
2023,7551,2,1889,Centros deportivos,Centro Deportivo Municipal Pueblo Nuevo,https://www.wikidata.org/entity/Q63191253,"Calle Francisco Rioja, 14 28017 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Pueblo Nuevo,https://www.wikidata.org/entity/Q71753,152,-3.6380132760089876,40.43014181400333,active energy,kilowatt hour,"24227,16406",1
2023,7552,2,1889,Centros deportivos,Centro Deportivo Municipal Pueblo Nuevo,https://www.wikidata.org/entity/Q63191253,"Calle Francisco Rioja, 14 28017 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Pueblo Nuevo,https://www.wikidata.org/entity/Q71753,152,-3.6380132760089876,40.43014181400333,reactive energy,var,"2452,020752",2
2023,7553,2,1571,Centros deportivos,Centro Deportivo Municipal Raúl González,https://www.wikidata.org/entity/Q63191257,"Calle  Benimamet,  137  28021  Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,San Cristóbal,https://www.wikidata.org/entity/Q390457,172,-3.6841840858141337,40.34593494202054,active energy,kilowatt hour,"32829,08203",1
2023,7554,2,1571,Centros deportivos,Centro Deportivo Municipal Raúl González,https://www.wikidata.org/entity/Q63191257,"Calle  Benimamet,  137  28021  Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,San Cristóbal,https://www.wikidata.org/entity/Q390457,172,-3.6841840858141337,40.34593494202054,reactive energy,var,"14797,0459",2
2023,7555,2,1541,Centros deportivos,Centro Deportivo Municipal Marqués de Samaranch,https://www.wikidata.org/entity/Q63191216,"Paseo Imperial, 20 28005 Madrid",Arganzuela,https://www.wikidata.org/entity/Q2000929,2,Imperial,https://www.wikidata.org/entity/Q3773740,21,-3.7174746394157,40.4074954036895,active energy,kilowatt hour,"50834,98047",1
2023,7556,2,1942,Centros deportivos,Centro Deportivo Municipal San Blas,https://www.wikidata.org/entity/Q63191258,"Calle Arcos De Jalon, 59 28037 Madrid",San Blas-Canillejas,https://www.wikidata.org/entity/Q2001937,20,Hellín,https://www.wikidata.org/entity/Q10294546,202,-3.6129409074783,40.4287119519523,active energy,kilowatt hour,"108840,0781",1
2023,7557,2,1943,Centros deportivos,Cdm San Cristóbal,,"Plaza  Pinazo,  9  28021  Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,San Cristóbal,https://www.wikidata.org/entity/Q390457,172,-3.6906881704736083,40.34303634869714,active energy,kilowatt hour,"4382,30127",1
2023,7558,2,1943,Centros deportivos,Cdm San Cristóbal,,"Plaza  Pinazo,  9  28021  Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,San Cristóbal,https://www.wikidata.org/entity/Q390457,172,-3.6906881704736083,40.34303634869714,reactive energy,var,"46,90000153",2
2023,7559,2,1945,Centros deportivos,Cdm San Juan Bautista,,"Calle Treviana, 1 28043 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,San Juan Bautista,https://www.wikidata.org/entity/Q165609,156,-3.657745672316187,40.44796198220766,active energy,kilowatt hour,"22762,03906",1
2023,7560,2,1945,Centros deportivos,Cdm San Juan Bautista,,"Calle Treviana, 1 28043 Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,San Juan Bautista,https://www.wikidata.org/entity/Q165609,156,-3.657745672316187,40.44796198220766,reactive energy,var,"7667,013184",2
2023,7561,2,1950,Centros deportivos,Centro Deportivo Municipal Vicente del Bosque,https://www.wikidata.org/entity/Q63191252,"Avenida Monforte De Lemos, 13 28029 Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,La Paz,https://www.wikidata.org/entity/Q5869740,85,-3.6939060688019,40.4783396017234,active energy,kilowatt hour,20791,1
2023,7562,2,1950,Centros deportivos,Centro Deportivo Municipal Vicente del Bosque,https://www.wikidata.org/entity/Q63191252,"Avenida Monforte De Lemos, 13 28029 Madrid",Fuencarral-El Pardo,https://www.wikidata.org/entity/Q656196,8,La Paz,https://www.wikidata.org/entity/Q5869740,85,-3.6939060688019,40.4783396017234,reactive energy,var,11,2
2023,7563,2,1656,Centros deportivos,Cdm Wilfred Agbonavbare - Alberto García,,"Calle Reguera De Tomateros, 39b, 28053 Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Entrevías,https://www.wikidata.org/entity/Q71756,131,-3.6560976103843,40.37204305783915,active energy,kilowatt hour,"43082,31641",1
2023,7564,2,1656,Centros deportivos,Cdm Wilfred Agbonavbare - Alberto García,,"Calle Reguera De Tomateros, 39b, 28053 Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Entrevías,https://www.wikidata.org/entity/Q71756,131,-3.6560976103843,40.37204305783915,active energy,kilowatt hour,"2200,800049",1
2023,7565,2,1656,Centros deportivos,Cdm Wilfred Agbonavbare - Alberto García,,"Calle Reguera De Tomateros, 39b, 28053 Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Entrevías,https://www.wikidata.org/entity/Q71756,131,-3.6560976103843,40.37204305783915,active energy,kilowatt hour,"762,6862793",1
2023,7566,2,1656,Centros deportivos,Cdm Wilfred Agbonavbare - Alberto García,,"Calle Reguera De Tomateros, 39b, 28053 Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Entrevías,https://www.wikidata.org/entity/Q71756,131,-3.6560976103843,40.37204305783915,reactive energy,var,75,2
2023,7567,2,363,Centros escolares,Ceip Arquitecto Gaudí,,"Calle  Rosa Jardon,  10  28016  Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,Nueva España,https://www.wikidata.org/entity/Q10338128,55,-3.668302639648561,40.46549157894541,active energy,kilowatt hour,"3455,443848",1
2023,7568,2,363,Centros escolares,Ceip Arquitecto Gaudí,,"Calle  Rosa Jardon,  10  28016  Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,Nueva España,https://www.wikidata.org/entity/Q10338128,55,-3.668302639648561,40.46549157894541,reactive energy,var,"3875,55835",2
2023,7569,2,658,Centros escolares,Ceip Bolivia,,"Calle Villavaliente, 29 28011 Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Lucero,https://www.wikidata.org/entity/Q31162,103,-3.7500195164933143,40.40760080843823,active energy,kilowatt hour,"2186,502686",1
2023,7570,2,25,Centros escolares,Ceip Ciudad De Roma,,"Calle  Juan Esplandiu,  2  28007  Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Estrella,https://www.wikidata.org/entity/Q3773738,33,-3.6649200299875795,40.415548981553435,active energy,kilowatt hour,"5804,700684",1
2023,7571,2,25,Centros escolares,Ceip Ciudad De Roma,,"Calle  Juan Esplandiu,  2  28007  Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Estrella,https://www.wikidata.org/entity/Q3773738,33,-3.6649200299875795,40.415548981553435,reactive energy,var,"517,2000122",2
2023,7572,2,49,Centros escolares,Ceip Claudio Moyano,,"Calle Cea Bermudez, 26 28003 Madrid",Chamberí,https://www.wikidata.org/entity/Q1763370,7,Vallehermoso,https://www.wikidata.org/entity/Q6122685,76,-3.708257053283696,40.439115564429116,active energy,kilowatt hour,"3245,200928",1
2023,7573,2,278,Centros escolares,Colegio Concepción Arenal,https://www.wikidata.org/entity/Q5776876,"Calle Antonio Lopez, 1 28019 Madrid",Carabanchel,https://www.wikidata.org/entity/Q1001991,11,Comillas,https://www.wikidata.org/entity/Q955844,111,-3.7110683133563716,40.39824381077428,active energy,kilowatt hour,"5359,005859",1
2023,7574,2,278,Centros escolares,Colegio Concepción Arenal,https://www.wikidata.org/entity/Q5776876,"Calle Antonio Lopez, 1 28019 Madrid",Carabanchel,https://www.wikidata.org/entity/Q1001991,11,Comillas,https://www.wikidata.org/entity/Q955844,111,-3.7110683133563716,40.39824381077428,reactive energy,var,337,2
2023,7575,2,26,Centros escolares,Ceip Cristóbal Colón,,"Carretera  Carabanchel A Villaverde,  109  28041  Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,"Villaverde Alto, Casco Histórico de Villaverde",https://www.wikidata.org/entity/Q390435,171,-3.70609301518351,40.3503019793529,active energy,kilowatt hour,"4770,601563",1
2023,7576,2,26,Centros escolares,Ceip Cristóbal Colón,,"Carretera  Carabanchel A Villaverde,  109  28041  Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,"Villaverde Alto, Casco Histórico de Villaverde",https://www.wikidata.org/entity/Q390435,171,-3.70609301518351,40.3503019793529,active energy,kilowatt hour,"748,2000122",1
2023,7577,2,26,Centros escolares,Ceip Cristóbal Colón,,"Carretera  Carabanchel A Villaverde,  109  28041  Madrid",Villaverde,https://www.wikidata.org/entity/Q919536,17,"Villaverde Alto, Casco Histórico de Villaverde",https://www.wikidata.org/entity/Q390435,171,-3.70609301518351,40.3503019793529,reactive energy,var,"58,79922485",2
2023,7578,2,27,Centros escolares,Ceip Escuelas Aguirre,,"Calle  Pio Baroja,  4  28009  Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Niño Jesús,https://www.wikidata.org/entity/Q3773746,36,-3.67465694323403,40.4144917901955,active energy,kilowatt hour,"2098,000732",1
2023,7579,2,27,Centros escolares,Ceip Escuelas Aguirre,,"Calle  Pio Baroja,  4  28009  Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Niño Jesús,https://www.wikidata.org/entity/Q3773746,36,-3.67465694323403,40.4144917901955,reactive energy,var,"2512,600098",2
2023,7580,2,28,Centros escolares,Ceip Fernando El Católico,,"Calle  Fernando El Catolico,  16  28015  Madrid",Chamberí,https://www.wikidata.org/entity/Q1763370,7,Arapiles,https://www.wikidata.org/entity/Q10856744,72,-3.70909241205986,40.4340817975365,active energy,kilowatt hour,"5577,000977",1
2023,7581,2,28,Centros escolares,Ceip Fernando El Católico,,"Calle  Fernando El Catolico,  16  28015  Madrid",Chamberí,https://www.wikidata.org/entity/Q1763370,7,Arapiles,https://www.wikidata.org/entity/Q10856744,72,-3.70909241205986,40.4340817975365,reactive energy,var,"548,1000366",2
2023,7582,2,212,Centros escolares,Colegio Isaac Albeniz,https://www.wikidata.org/entity/Q63111502,"Calle  Dracena,  29  28016  Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,Nueva España,https://www.wikidata.org/entity/Q10338128,55,-3.66836478382635,40.464427256699516,active energy,kilowatt hour,"1824,900024",1
2023,7583,2,212,Centros escolares,Colegio Isaac Albeniz,https://www.wikidata.org/entity/Q63111502,"Calle  Dracena,  29  28016  Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,Nueva España,https://www.wikidata.org/entity/Q10338128,55,-3.66836478382635,40.464427256699516,reactive energy,var,"124,2999954",2
2023,7584,2,582,Centros escolares,Ceip Isaac Peral,,"Glorieta Rufino Novalvos, 5 28025 Madrid",Carabanchel,https://www.wikidata.org/entity/Q1001991,11,Puerta Bonita,https://www.wikidata.org/entity/Q3813762,115,-3.729999509109673,40.38645824863816,active energy,kilowatt hour,"4012,802002",1
2023,7585,2,29,Centros escolares,Ceip Joaquín Dicenta,,"Paseo De Los Olivos, 70, 28011 Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Barrio de Puerta del Ángel,https://www.wikidata.org/entity/Q31142,102,-3738355945448920,40.405788534432006,active energy,kilowatt hour,"1435,5",1
2023,7586,2,30,Centros escolares,Colegio Público José Calvo Sotelo,https://www.wikidata.org/entity/Q63197576,"Avenida  Ciudad De Barcelona,  83  28007  Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Adelfas,https://www.wikidata.org/entity/Q3774001,32,-3.6723618998787435,40.40111204454797,active energy,kilowatt hour,"7357,500977",1
2023,7587,2,30,Centros escolares,Colegio Público José Calvo Sotelo,https://www.wikidata.org/entity/Q63197576,"Avenida  Ciudad De Barcelona,  83  28007  Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Adelfas,https://www.wikidata.org/entity/Q3774001,32,-3.6723618998787435,40.40111204454797,reactive energy,var,"504,3999939",2
2023,7588,2,1028,Centros escolares,Ceip Madroño,,"Calle Las Marismas, 14 28038 Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Numancia,https://www.wikidata.org/entity/Q10338144,136,-3.6547868183395873,40.402312403210814,active energy,kilowatt hour,"2924,001709",1
2023,7589,2,1028,Centros escolares,Ceip Madroño,,"Calle Las Marismas, 14 28038 Madrid",Puente de Vallecas,https://www.wikidata.org/entity/Q2003054,13,Numancia,https://www.wikidata.org/entity/Q10338144,136,-3.6547868183395873,40.402312403210814,reactive energy,var,"16,10000038",2
2023,7590,2,116,Centros escolares,Colegio Público Nuestra Señora de la Paloma,https://www.wikidata.org/entity/Q29510602,"Calle Tabernillas, 2 28005 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Palacio,https://www.wikidata.org/entity/Q2136510,11,-3.7106372993064745,40.411427160112815,active energy,kilowatt hour,"8833,102539",1
2023,7591,2,116,Centros escolares,Colegio Público Nuestra Señora de la Paloma,https://www.wikidata.org/entity/Q29510602,"Calle Tabernillas, 2 28005 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Palacio,https://www.wikidata.org/entity/Q2136510,11,-3.7106372993064745,40.411427160112815,reactive energy,var,"4,199999809",2
2023,7592,2,167,Centros escolares,Ceip Ntra Sra Fuencisla,,"Calle Tomelloso, 39 28026 Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,Almendrales,https://www.wikidata.org/entity/Q9604761,124,-3.6972821974614196,40.380523117574946,active energy,kilowatt hour,"4727,805664",1
2023,7593,2,245,Centros escolares,Ceip Padre Poveda,,"Avenida  Alfonso Xiii,  23  28002  Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,Ciudad Jardín,https://www.wikidata.org/entity/Q3773744,53,-3.666950237800099,40.4513695842215,active energy,kilowatt hour,"2190,300537",1
2023,7594,2,245,Centros escolares,Ceip Padre Poveda,,"Avenida  Alfonso Xiii,  23  28002  Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,Ciudad Jardín,https://www.wikidata.org/entity/Q3773744,53,-3.666950237800099,40.4513695842215,reactive energy,var,"1292,500977",2
2023,7595,2,342,Centros escolares,Ceip Patriarca Obispo Elio Garay,,"Calle  Lopez De Hoyos,  40  28006  Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,El Viso,https://www.wikidata.org/entity/Q4778,51,-3.6775271587200176,40.44124810405872,active energy,kilowatt hour,"3981,501709",1
2023,7596,2,342,Centros escolares,Ceip Patriarca Obispo Elio Garay,,"Calle  Lopez De Hoyos,  40  28006  Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,El Viso,https://www.wikidata.org/entity/Q4778,51,-3.6775271587200176,40.44124810405872,reactive energy,var,"229,0999908",2
2023,7597,2,209,Centros escolares,Ceip Pi I Margall,,"Plaza Dos De Mayo, 2 28004 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Universidad,https://www.wikidata.org/entity/Q10387767,15,-3.7046107649803,40.4268327144929,active energy,kilowatt hour,"3104,799805",1
2023,7598,2,304,Centros escolares,Ceip Pradolongo,,"Calle Parque De La Paloma, 9 28026 Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,El Zofío,https://www.wikidata.org/entity/Q71751,126,-3.7158207588239685,40.379271000451105,active energy,kilowatt hour,"4792,502441",1
2023,7599,2,108,Centros escolares,Ceip Puerto Rico,,"Calle Segura, 74 28041 Madrid",Usera,https://www.wikidata.org/entity/Q953368,12,Orcasitas,https://www.wikidata.org/entity/Q3773941,121,-3.718516174164925,40.36857243836856,active energy,kilowatt hour,"3968,602783",1
2023,7600,2,247,Centros escolares,Ceip Residencia San Ildefonso,,"Calle Alfonso Vi, 1 28005 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Palacio,https://www.wikidata.org/entity/Q2136510,11,-3.71212631464,40.4129348523462,active energy,kilowatt hour,"8495,011719",1
2023,7601,2,247,Centros escolares,Ceip Residencia San Ildefonso,,"Calle Alfonso Vi, 1 28005 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Palacio,https://www.wikidata.org/entity/Q2136510,11,-3.71212631464,40.4129348523462,reactive energy,var,"1194,005615",2
2023,7602,2,143,Centros escolares,Ceip Rufino Blanco,,"Calle  General Alvarez De Castro,  46  28010  Madrid",Chamberí,https://www.wikidata.org/entity/Q1763370,7,Trafalgar,https://www.wikidata.org/entity/Q10384027,73,-3.7020038809679128,40.438300660515864,active energy,kilowatt hour,"17192,01172",1
2023,7603,2,143,Centros escolares,Ceip Rufino Blanco,,"Calle  General Alvarez De Castro,  46  28010  Madrid",Chamberí,https://www.wikidata.org/entity/Q1763370,7,Trafalgar,https://www.wikidata.org/entity/Q10384027,73,-3.7020038809679128,40.438300660515864,reactive energy,var,216,2
2023,7604,2,31,Centros escolares,Ceip San Isidoro,,"Calle  Fuenterrabia,  15  28014  Madrid",Retiro,https://www.wikidata.org/entity/Q2002296,3,Pacífico,https://www.wikidata.org/entity/Q3773753,31,-3.6812457537336245,40.40679188136205,active energy,kilowatt hour,"2424,200439",1
2023,7605,2,149,Centros escolares,Ceip San Juan De La Cruz,,"Calle  Honduras,  10  28016  Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,Nueva España,https://www.wikidata.org/entity/Q10338128,55,-3.679189520762587,40.45963918751411,active energy,kilowatt hour,"2779,300537",1
2023,7606,2,149,Centros escolares,Ceip San Juan De La Cruz,,"Calle  Honduras,  10  28016  Madrid",Chamartín,https://www.wikidata.org/entity/Q1766348,5,Nueva España,https://www.wikidata.org/entity/Q10338128,55,-3.679189520762587,40.45963918751411,reactive energy,var,"1379,500244",2
2023,7607,2,177,Centros escolares,Ceip Vázquez De Mella,,"Calle Bailen, 18 28005 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Palacio,https://www.wikidata.org/entity/Q2136510,11,-3.7140360474586,40.4121016245246,active energy,kilowatt hour,"3962,300537",1
2023,7608,2,140,Centros sociales,Centro De Acogida San Isidro,,"Paseo  Rey,  34  28008  Madrid",Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,9,Casa de Campo,https://www.wikidata.org/entity/Q16302441,91,-3.722156591222857,40.42537432635059,active energy,kilowatt hour,"11763,09277",1
2023,7609,2,140,Centros sociales,Centro De Acogida San Isidro,,"Paseo  Rey,  34  28008  Madrid",Moncloa-Aravaca,https://www.wikidata.org/entity/Q2017682,9,Casa de Campo,https://www.wikidata.org/entity/Q16302441,91,-3.722156591222857,40.42537432635059,reactive energy,var,808,2
2023,7610,2,32,Centros sociales,Centro De Día Ascao,,"Calle  Ascao,  4  28017  Madrid",Ciudad Lineal,https://www.wikidata.org/entity/Q1763694,15,Pueblo Nuevo,https://www.wikidata.org/entity/Q71753,152,-3.64087766238717,40.42974105040688,active energy,kilowatt hour,"2909,500977",1
2023,7611,2,1033,Centros culturales y bibliotecas,Centro De Mayores San Francisco,,"Calle Jerte, 3 (entrada Por Calle San Buenaventura, 3) 28005 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Palacio,https://www.wikidata.org/entity/Q2136510,11,-3.714990913868,40.4111186882429,active energy,kilowatt hour,21898,1
2023,7612,2,1033,Centros culturales y bibliotecas,Centro De Mayores San Francisco,,"Calle Jerte, 3 (entrada Por Calle San Buenaventura, 3) 28005 Madrid",Centro,https://www.wikidata.org/entity/Q1763376,1,Palacio,https://www.wikidata.org/entity/Q2136510,11,-3.714990913868,40.4111186882429,reactive energy,var,"4856,599609",2
2023,7613,2,644,Otras dependencias,Centro Integral De Formación De Seguridad Y Emergencias,,"Calle  Sepulveda,  153  28011  Madrid",Latina,https://www.wikidata.org/entity/Q794954,10,Lucero,https://www.wikidata.org/entity/Q31162,103,-3.751226893196576,40.40286035100341,active energy,kilowatt hour,"53916,06641",1
