ID,RegistrationDate,District,District_ID,DistrictCanonized,same_as_wikidata_distrito,Hood,Hood_ID,same_as_wikidata_hood,HoodCanonized,Street,Street_ID,same_as_wikidata_street,StreetCanonized,Direction,DirectionCanonized,Number,Company,Company_ID,same_as_wikidata_company,Places,Longitude,Latitude
130,2017-06-24T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,Q10366270,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,calle de Santa Engracia,Q26728109,https://www.wikidata.org/wiki/Q26728109,CalleDeSantaEngracia, Calle De Santa Engracia 129,CalleDeSantaEngracia129,129,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,20,-3.7017071,40.4417195
131,2015-04-07T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,Q10366270,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,calle de Bravo Murillo,Q5740815,https://www.wikidata.org/wiki/Q5740815,CalleDeBravoMurillo, Calle De Bravo Murillo 44,CalleDeBravoMurillo44,44,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.704022,40.4417543
132,2015-04-07T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,Q10366270,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,calle de Santa Engracia,Q26728109,https://www.wikidata.org/wiki/Q26728109,CalleDeSantaEngracia, Calle De Santa Engracia 168,CalleDeSantaEngracia168,168,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7035911,40.4463889
133,2015-04-07T00:00:00Z,Tetuán,Q1773540,06Tetuan,https://www.wikidata.org/wiki/Q1773540,Cuatro Caminos,Q5824684,https://www.wikidata.org/wiki/Q5824684,06-02CuatroCaminos,calle de Dulcinea,Q118639334,https://www.wikidata.org/wiki/Q118639334,CalleDeDulcinea, Calle De Dulcinea 3,CalleDeDulcinea3,3,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7000292,40.4471673
134,2015-04-07T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,Q10366270,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,calle de María de Guzmán,Q27310035,https://www.wikidata.org/wiki/Q27310035,CalleDeMariaDeGuzman, Calle De Maria De Guzman 58,CalleDeMariaDeGuzman58,58,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6955114,40.444027
136,2015-04-07T00:00:00Z,Chamartín,Q1766348,05Chamartin,https://www.wikidata.org/wiki/Q1766348,El Viso,Q4778,https://www.wikidata.org/wiki/Q4778,05-01ElViso,paseo de la Castellana,Q1473674,https://www.wikidata.org/wiki/Q1473674,PaseoDeLaCastellana, Paseo De La Castellana 106,PaseoDeLaCastellana106,106,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6908127,40.4452833
137,2015-04-07T00:00:00Z,Chamartín,Q1766348,05Chamartin,https://www.wikidata.org/wiki/Q1766348,El Viso,Q4778,https://www.wikidata.org/wiki/Q4778,05-01ElViso,plaza de la República Argentina,Q29200152,https://www.wikidata.org/wiki/Q29200152,PlazaDeLaRepublicaArgentina, Plaza De La Republica Argentina 6,PlazaDeLaRepublicaArgentina6,6,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6852925,40.4454958
138,2015-04-07T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,Q10366270,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,paseo de la Castellana,Q1473674,https://www.wikidata.org/wiki/Q1473674,PaseoDeLaCastellana, Paseo De La Castellana 108,PaseoDeLaCastellana108,108,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6915818,40.4456884
140,2015-04-07T00:00:00Z,Chamartín,Q1766348,05Chamartin,https://www.wikidata.org/wiki/Q1766348,El Viso,Q4778,https://www.wikidata.org/wiki/Q4778,05-01ElViso,calle de Velázquez,Q20031523,https://www.wikidata.org/wiki/Q20031523,CalleDeVelazquez, Calle De Velazquez 134,CalleDeVelazquez134,134,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6829045,40.438628
140ampliacion,2020-06-28T00:00:00Z,Chamartín,Q1766348,05Chamartin,https://www.wikidata.org/wiki/Q1766348,El Viso,Q4778,https://www.wikidata.org/wiki/Q4778,05-01ElViso,calle de Velázquez,Q20031523,https://www.wikidata.org/wiki/Q20031523,CalleDeVelazquez, Calle De Velazquez 134,CalleDeVelazquez134,134,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,3,-3.6829127,40.4385198
141,2015-04-07T00:00:00Z,Chamberí,Q1763370,07Chamberi,https://www.wikidata.org/wiki/Q1763370,Almagro,Q10954432,https://www.wikidata.org/wiki/Q10954432,07-04Almagro,paseo de la Castellana,Q1473674,https://www.wikidata.org/wiki/Q1473674,PaseoDeLaCastellana, Paseo De La Castellana 43,PaseoDeLaCastellana43,43,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,12,-3.6892902,40.4354253
143,2015-04-07T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Lista,Q4779,https://www.wikidata.org/wiki/Q4779,04-05Lista,calle de Diego de León,Q28059485,https://www.wikidata.org/wiki/Q28059485,CalleDeDiegoDeLeon, Calle De Diego De Leon 54,CalleDeDiegoDeLeon54,54,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6782355,40.434616
144,2015-06-23T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Lista,Q4779,https://www.wikidata.org/wiki/Q4779,04-05Lista,calle de Juan Bravo,Q28054647,https://www.wikidata.org/wiki/Q28054647,CalleDeJuanBravo, Calle De Juan Bravo 50,CalleDeJuanBravo50,50,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6754628,40.4323192
145,2015-04-07T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Lista,Q4779,https://www.wikidata.org/wiki/Q4779,04-05Lista,calle de José Ortega y Gasset,Q16540548,https://www.wikidata.org/wiki/Q16540548,CalleDeJoseOrtegaYGasset, Calle De Jose Ortega Y Gasset 87,CalleDeJoseOrtegaYGasset87,87,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.671401,40.4297717
146,2015-06-23T00:00:00Z,Chamartín,Q1766348,05Chamartin,https://www.wikidata.org/wiki/Q1766348,El Viso,Q4778,https://www.wikidata.org/wiki/Q4778,05-01ElViso, Calle De Maria Francisca,,,CalleDeMariaFrancisca, Calle De Maria Francisca 1,CalleDeMariaFrancisca1,1,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,18,-3.67879,40.4442406
147,2015-04-07T00:00:00Z,Chamartín,Q1766348,05Chamartin,https://www.wikidata.org/wiki/Q1766348,El Viso,Q4778,https://www.wikidata.org/wiki/Q4778,05-01ElViso,avenida del Doctor Arce,Q29199638,https://www.wikidata.org/wiki/Q29199638,AvenidaDelDoctorArce, Avenida Del Doctor Arce 45,AvenidaDelDoctorArce45,45,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6795811,40.4483353
148,2015-04-07T00:00:00Z,Chamartín,Q1766348,05Chamartin,https://www.wikidata.org/wiki/Q1766348,El Viso,Q4778,https://www.wikidata.org/wiki/Q4778,05-01ElViso,calle de Serrano,Q5740879,https://www.wikidata.org/wiki/Q5740879,CalleDeSerrano, Calle De Serrano 210,CalleDeSerrano210,210,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6816993,40.4510203
149,2015-04-07T00:00:00Z,Chamartín,Q1766348,05Chamartin,https://www.wikidata.org/wiki/Q1766348,El Viso,Q4778,https://www.wikidata.org/wiki/Q4778,05-01ElViso,paseo de La Habana,Q28059068,https://www.wikidata.org/wiki/Q28059068,PaseoDeLaHabana, Paseo De La Habana 42,PaseoDeLaHabana42,42,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6878512,40.4498448
151,2015-04-07T00:00:00Z,Tetuán,Q1773540,06Tetuan,https://www.wikidata.org/wiki/Q1773540,Cuatro Caminos,Q5824684,https://www.wikidata.org/wiki/Q5824684,06-02CuatroCaminos,calle de Orense,Q26761687,https://www.wikidata.org/wiki/Q26761687,CalleDeOrense, Calle De Orense 10,CalleDeOrense10,10,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6952023,40.4488617
152,2015-04-07T00:00:00Z,Tetuán,Q1773540,06Tetuan,https://www.wikidata.org/wiki/Q1773540,Cuatro Caminos,Q5824684,https://www.wikidata.org/wiki/Q5824684,06-02CuatroCaminos,avenida del General Perón,Q26761632,https://www.wikidata.org/wiki/Q26761632,AvenidaDelGeneralPeron, Avenida Del General Peron 4,AvenidaDelGeneralPeron4,4,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6989497,40.4527163
153,2015-04-07T00:00:00Z,Tetuán,Q1773540,06Tetuan,https://www.wikidata.org/wiki/Q1773540,Cuatro Caminos,Q5824684,https://www.wikidata.org/wiki/Q5824684,06-02CuatroCaminos,avenida del General Perón,Q26761632,https://www.wikidata.org/wiki/Q26761632,AvenidaDelGeneralPeron, Avenida Del General Peron 36,AvenidaDelGeneralPeron36,36,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6930894,40.45235
154,2015-04-07T00:00:00Z,Tetuán,Q1773540,06Tetuan,https://www.wikidata.org/wiki/Q1773540,Cuatro Caminos,Q5824684,https://www.wikidata.org/wiki/Q5824684,06-02CuatroCaminos,calle de Orense,Q26761687,https://www.wikidata.org/wiki/Q26761687,CalleDeOrense, Calle De Orense 36,CalleDeOrense36,36,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6946736,40.4547769
155,2015-04-07T00:00:00Z,Tetuán,Q1773540,06Tetuan,https://www.wikidata.org/wiki/Q1773540,Cuatro Caminos,Q5824684,https://www.wikidata.org/wiki/Q5824684,06-02CuatroCaminos,calle de San Germán,Q26750807,https://www.wikidata.org/wiki/Q26750807,CalleDeSanGerman, Calle De San Germán 55,CalleDeSanGerman55,55,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.700864,40.4572863
156,2015-04-07T00:00:00Z,Tetuán,Q1773540,06Tetuan,https://www.wikidata.org/wiki/Q1773540,Castillejos,Q11913212,https://www.wikidata.org/wiki/Q11913212,06-03Castillejos,calle de Sor Ángela de la Cruz,Q21011321,https://www.wikidata.org/wiki/Q21011321,CalleDeSorAngelaDeLaCruz, Calle De Sor Angela De La Cruz 2,CalleDeSorAngelaDeLaCruz2,2,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6913229,40.4592406
158,2015-04-07T00:00:00Z,Chamartín,Q1766348,05Chamartin,https://www.wikidata.org/wiki/Q1766348,Hispanoamérica,Q3814573,https://www.wikidata.org/wiki/Q3814573,05-04Hispanoamerica,avenida de Alberto Alcocer,Q26833742,https://www.wikidata.org/wiki/Q26833742,AvenidaDeAlbertoAlcocer, Avenida De Alberto Alcocer 22,AvenidaDeAlbertoAlcocer22,22,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6847049,40.45862
159,2015-04-07T00:00:00Z,Chamartín,Q1766348,05Chamartin,https://www.wikidata.org/wiki/Q1766348,Hispanoamérica,Q3814573,https://www.wikidata.org/wiki/Q3814573,05-04Hispanoamerica,paseo de La Habana,Q28059068,https://www.wikidata.org/wiki/Q28059068,PaseoDeLaHabana, Paseo De La Habana 63,PaseoDeLaHabana63,63,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6837348,40.4542549
160,2015-04-07T00:00:00Z,Chamartín,Q1766348,05Chamartin,https://www.wikidata.org/wiki/Q1766348,Hispanoamérica,Q3814573,https://www.wikidata.org/wiki/Q3814573,05-04Hispanoamerica,calle de Colombia,Q118275227,https://www.wikidata.org/wiki/Q118275227,CalleDeColombia, Calle De Colombia 7,CalleDeColombia7,7,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6766176,40.4571995
161,2015-04-07T00:00:00Z,Moncloa-Aravaca,Q2017682,09MoncloaAravaca,https://www.wikidata.org/wiki/Q2017682,Casa de Campo,Q16302441,https://www.wikidata.org/wiki/Q16302441,09-01CasaDeCampo,Paseo de la Florida,Q5576961,https://www.wikidata.org/wiki/Q5576961,PaseoDeLaFlorida, Paseo De La Florida 8,PaseoDeLaFlorida8,8,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7220624,40.4221372
161ampliacion,2018-09-15T00:00:00Z,Moncloa-Aravaca,Q2017682,09MoncloaAravaca,https://www.wikidata.org/wiki/Q2017682,Casa de Campo,Q16302441,https://www.wikidata.org/wiki/Q16302441,09-01CasaDeCampo,Paseo de la Florida,Q5576961,https://www.wikidata.org/wiki/Q5576961,PaseoDeLaFlorida, Paseo De La Florida 6,PaseoDeLaFlorida6,6,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,3,-3.7219659,40.4220566
162,2015-04-07T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Acacias,Q3319190,https://www.wikidata.org/wiki/Q3319190,02-02Acacias, Paseo De Los Olmos,,,PaseoDeLosOlmos, Paseo De Los Olmos 28,PaseoDeLosOlmos28,28,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7107559,40.4035176
164,2015-04-07T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Delicias,Q3773736,https://www.wikidata.org/wiki/Q3773736,02-05Delicias,paseo de las Delicias,Q6065662,https://www.wikidata.org/wiki/Q6065662,PaseoDeLasDelicias, Paseo De Las Delicias 94,PaseoDeLasDelicias94,94,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6944851,40.3971366
165,2019-09-13T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,La Chopera,Q3773750,https://www.wikidata.org/wiki/Q3773750,02-03Chopera,paseo de la Chopera,Q27044458,https://www.wikidata.org/wiki/Q27044458,PaseoDeLaChopera, Paseo De La Chopera 49,PaseoDeLaChopera49,49,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,27,-3.6976134,40.3928841
166,2016-06-26T00:00:00Z,Centro,Q1763376,01Centro,https://www.wikidata.org/wiki/Q1763376,Palacio,Q2136510,https://www.wikidata.org/wiki/Q2136510,01-01Palacio,calle de Segovia,Q8255505,https://www.wikidata.org/wiki/Q8255505,CalleDeSegovia, Calle De Segovia 21,CalleDeSegovia21,21,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7133382,40.4139396
167,2017-05-25T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Imperial,Q3773740,https://www.wikidata.org/wiki/Q3773740,02-01Imperial,calle de Segovia,Q8255505,https://www.wikidata.org/wiki/Q8255505,CalleDeSegovia, Calle De Segovia 47,CalleDeSegovia47,47,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7176456,40.4137331
168,2019-10-17T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de la Frontera,Q521009,https://www.wikidata.org/wiki/Q521009,02-06PalosDeMoguer,paseo de Santa María de la Cabeza,Q6065630,https://www.wikidata.org/wiki/Q6065630,PaseoDeSantaMariaDeLaCabeza, Paseo De Santa Maria De La Cabeza 32,PaseoDeSantaMariaDeLaCabeza32,32,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6959159,40.4045828
169,2019-08-25T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Acacias,Q3319190,https://www.wikidata.org/wiki/Q3319190,02-02Acacias,calle de Toledo,Q5740883,https://www.wikidata.org/wiki/Q5740883,CalleDeToledo, Calle De Toledo 181,CalleDeToledo181,181,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.713846,40.401578
170,2019-06-07T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Acacias,Q3319190,https://www.wikidata.org/wiki/Q3319190,02-02Acacias,paseo de la Esperanza,Q55947011,https://www.wikidata.org/wiki/Q55947011,PaseoDeLaEsperanza, Paseo De La Esperanza 21,PaseoDeLaEsperanza21,21,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.704403,40.4011039
171,2019-06-07T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Delicias,Q3773736,https://www.wikidata.org/wiki/Q3773736,02-05Delicias,calle de Embajadores,Q5740826,https://www.wikidata.org/wiki/Q5740826,CalleDeEmbajadores, Calle De Embajadores 97,CalleDeEmbajadores97,97,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6984459,40.3997626
172,2019-05-10T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de la Frontera,Q521009,https://www.wikidata.org/wiki/Q521009,02-06PalosDeMoguer,calle de Bustamante,Q27430098,https://www.wikidata.org/wiki/Q27430098,CalleDeBustamante, Calle De Bustamante 1,CalleDeBustamante1,1,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6935448,40.4008683
173,2019-08-25T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Acacias,Q3319190,https://www.wikidata.org/wiki/Q3319190,02-02Acacias,paseo de la Esperanza,Q55947011,https://www.wikidata.org/wiki/Q55947011,PaseoDeLaEsperanza, Paseo De La Esperanza 59,PaseoDeLaEsperanza59,59,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.7023615,40.3981757
174,2019-09-13T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Acacias,Q3319190,https://www.wikidata.org/wiki/Q3319190,02-02Acacias, Paseo De Las Yeserias,,,PaseoDeLasYeserias, Paseo De Las Yeserias 8,PaseoDeLasYeserias8,8,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,27,-3.7063771,40.397417
175,2019-06-28T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,La Chopera,Q3773750,https://www.wikidata.org/wiki/Q3773750,02-03Chopera, Calle De Jaime El Conquistador,,,CalleDeJaimeElConquistador, Calle De Jaime El Conquistador 30,CalleDeJaimeElConquistador30,30,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,21,-3.6983033,40.3962687
176,2019-06-21T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Delicias,Q3773736,https://www.wikidata.org/wiki/Q3773736,02-05Delicias, Calle De Alicante,,,CalleDeAlicante, Calle De Alicante 3,CalleDeAlicante3,3,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6936302,40.3942411
177,2019-06-21T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Delicias,Q3773736,https://www.wikidata.org/wiki/Q3773736,02-05Delicias,calle de Bolívar,Q105775876,https://www.wikidata.org/wiki/Q105775876,CalleDeBolivar, Calle De Bolivar 3,CalleDeBolivar3,3,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.694087,40.3915019
178,2020-02-23T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Pacífico,Q3773753,https://www.wikidata.org/wiki/Q3773753,03-01Pacifico, Calle De Leon Gil De Palacio,,,CalleDeLeonGilDePalacio, Calle De Leon Gil De Palacio 1,CalleDeLeonGilDePalacio1,1,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6788939,40.4030242
180,2019-09-14T00:00:00Z,Arganzuela,Q2000929,02Arganzuela,https://www.wikidata.org/wiki/Q2000929,Atocha,Q3814594,https://www.wikidata.org/wiki/Q3814594,02-07Atocha,calle de la Retama,Q28983516,https://www.wikidata.org/wiki/Q28983516,CalleDeLaRetama, Calle De La Retama 5,CalleDeLaRetama5,5,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6759244,40.3941252
181,2019-06-21T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Ibiza,Q15249910,https://www.wikidata.org/wiki/Q15249910,03-04Ibiza,calle de Ibiza,Q63247838,https://www.wikidata.org/wiki/Q63247838,CalleDeIbiza, Calle De Ibiza 18,CalleDeIbiza18,18,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,27,-3.67664,40.4181748
182,2019-05-30T00:00:00Z,Retiro,Q2002296,03Retiro,https://www.wikidata.org/wiki/Q2002296,Estrella,Q3773738,https://www.wikidata.org/wiki/Q3773738,03-03Estrella,calle del Alcalde Sáinz de Baranda,Q28070977,https://www.wikidata.org/wiki/Q28070977,CalleDelAlcaldeSainzDeBaranda, Calle Del Alcalde Sainz De Baranda 90,CalleDelAlcaldeSainzDeBaranda90,90,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6655023,40.4187145
183,2019-04-08T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,Q3814578,https://www.wikidata.org/wiki/Q3814578,04-02Goya,calle de Hermosilla,Q28052826,https://www.wikidata.org/wiki/Q28052826,CalleDeHermosilla, Calle De Hermosilla 135,CalleDeHermosilla135,135,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6694506,40.4256358
184,2019-04-08T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Fuente del Berro,Q3814564,https://www.wikidata.org/wiki/Q3814564,04-03FuenteDelBerro, Paseo Del Marques De Zafra,,,PaseoDelMarquesDeZafra, Paseo Del Marques De Zafra 24,PaseoDelMarquesDeZafra24,24,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6653095,40.4260023
185,2019-04-08T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Fuente del Berro,Q3814564,https://www.wikidata.org/wiki/Q3814564,04-03FuenteDelBerro, Glorieta Del Marques De Zafra,,,GlorietaDelMarquesDeZafra, Glorieta Del Marques De Zafra 4,GlorietaDelMarquesDeZafra4,4,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.661533,40.4250682
186,2019-03-10T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Lista,Q4779,https://www.wikidata.org/wiki/Q4779,04-05Lista,calle del General Pardiñas,Q28065178,https://www.wikidata.org/wiki/Q28065178,CalleDelGeneralPardinnas, Calle Del General Pardiñas 56,CalleDelGeneralPardinnas56,56,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6782783,40.429069
187,2019-12-07T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Fuente del Berro,Q3814564,https://www.wikidata.org/wiki/Q3814564,04-03FuenteDelBerro, Calle De Alejandro Gonzalez,,,CalleDeAlejandroGonzalez, Calle De Alejandro Gonzalez 1,CalleDeAlejandroGonzalez1,1,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6638407,40.4301353
188,2019-09-15T00:00:00Z,Ciudad Lineal,Q1763694,15CiudadLineal,https://www.wikidata.org/wiki/Q1763694,Ventas,Q71762,https://www.wikidata.org/wiki/Q71762,15-01Ventas,avenida de Daroca,Q62107216,https://www.wikidata.org/wiki/Q62107216,AvenidaDeDaroca, Avenida De Daroca 2,AvenidaDeDaroca2,2,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,27,-3.6589062,40.4311658
189,2019-10-24T00:00:00Z,Ciudad Lineal,Q1763694,15CiudadLineal,https://www.wikidata.org/wiki/Q1763694,Concepción,Q11915156,https://www.wikidata.org/wiki/Q11915156,15-04Concepcion, Calle De La Virgen De La Alegria,,,CalleDeLaVirgenDeLaAlegria, Calle De La Virgen De La Alegria 18,CalleDeLaVirgenDeLaAlegria18,18,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6555431,40.4350206
190,2019-04-08T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,Castellana,Q4781,https://www.wikidata.org/wiki/Q4781,04-06Castellana,calle de Velázquez,Q20031523,https://www.wikidata.org/wiki/Q20031523,CalleDeVelazquez, Calle De Velazquez 91,CalleDeVelazquez91,91,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6834711,40.4343761
191,2019-08-26T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,Q3814559,https://www.wikidata.org/wiki/Q3814559,04-04Guindalera,calle de Alonso Heredia,Q118608591,https://www.wikidata.org/wiki/Q118608591,CalleDeAlonsoHeredia, Calle De Alonso Heredia 1,CalleDeAlonsoHeredia1,1,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,18,-3.6740365,40.4346168
192,2019-06-21T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,Q3814559,https://www.wikidata.org/wiki/Q3814559,04-04Guindalera,avenida de los Toreros,Q29918658,https://www.wikidata.org/wiki/Q29918658,AvenidaDeLosToreros, Avenida De Los Toreros 3,AvenidaDeLosToreros3,3,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,27,-3.6714315,40.431855
193,2019-06-21T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,Q3814559,https://www.wikidata.org/wiki/Q3814559,04-04Guindalera,avenida de los Toreros,Q29918658,https://www.wikidata.org/wiki/Q29918658,AvenidaDeLosToreros, Avenida De Los Toreros 47,AvenidaDeLosToreros47,47,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.665644,40.4325204
194,2019-03-10T00:00:00Z,Salamanca,Q1773521,04Salamanca,https://www.wikidata.org/wiki/Q1773521,La Guindalera,Q3814559,https://www.wikidata.org/wiki/Q3814559,04-04Guindalera,calle de Francisco Silvela,Q26833642,https://www.wikidata.org/wiki/Q26833642,CalleDeFranciscoSilvela, Calle De Francisco Silvela 86,CalleDeFranciscoSilvela86,86,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6771947,40.4371986
195,2019-03-10T00:00:00Z,Chamartín,Q1766348,05Chamartin,https://www.wikidata.org/wiki/Q1766348,Prosperidad,Q4776,https://www.wikidata.org/wiki/Q4776,05-02Prosperidad, Calle Del Padre Indalecio Hernandez,,,CalleDelPadreIndalecioHernandez, Calle Del Padre Indalecio Hernandez 1,CalleDelPadreIndalecioHernandez1,1,BiciMAD,Q17402113,https://www.wikidata.org/wiki/Q17402113,24,-3.6754913,40.4392483
